Image Name,series length 1,series length 2,series length 3,series length 4,series length 5,series length 6,series length 7,series length 8,series length 9,series length 10,series length 11,series length 12,with message
Image00208.tif,64806.0,32456.0,16343.0,8329.0,4169.0,2096.0,1015.0,533.0,249.0,128.0,68.0,47.0,1.0
Image00209.tif,65118.0,32702.0,16348.0,8268.0,4124.0,2093.0,1034.0,502.0,238.0,141.0,64.0,31.0,1.0
Image00210.tif,64070.0,31952.0,16395.0,8395.0,4119.0,2186.0,1069.0,522.0,275.0,175.0,64.0,43.0,1.0
Image00211.tif,64579.0,32449.0,16306.0,8304.0,4156.0,2091.0,1066.0,537.0,242.0,155.0,61.0,37.0,1.0
Image00212.tif,64581.0,32494.0,16451.0,8227.0,4196.0,2134.0,994.0,510.0,279.0,127.0,67.0,38.0,1.0
Image00213.tif,65499.0,32899.0,16359.0,8089.0,4097.0,2071.0,1062.0,510.0,266.0,113.0,57.0,37.0,1.0
Image00214.tif,65308.0,32793.0,16328.0,8189.0,4146.0,2063.0,1013.0,490.0,251.0,148.0,60.0,39.0,1.0
Image00215.tif,65868.0,32574.0,16291.0,8116.0,4075.0,2112.0,1029.0,510.0,264.0,144.0,57.0,45.0,1.0
Image00216.tif,64817.0,32755.0,16204.0,8147.0,4257.0,2022.0,1037.0,565.0,284.0,127.0,60.0,38.0,1.0
Image00217.tif,65983.0,32778.0,16354.0,8084.0,4029.0,2024.0,1023.0,519.0,265.0,145.0,70.0,40.0,1.0
Image00218.tif,65336.0,32616.0,16374.0,8262.0,4044.0,2066.0,1050.0,514.0,262.0,146.0,67.0,34.0,1.0
Image00219.tif,65528.0,32985.0,16331.0,8208.0,4050.0,2123.0,1003.0,489.0,233.0,135.0,78.0,24.0,1.0
Image00220.tif,65339.0,32772.0,16323.0,8208.0,4179.0,2050.0,1006.0,540.0,247.0,117.0,58.0,31.0,1.0
Image00221.tif,64288.0,32783.0,16270.0,8233.0,4062.0,2138.0,1092.0,550.0,257.0,132.0,69.0,46.0,1.0
Image00222.tif,65068.0,32543.0,16271.0,8116.0,4130.0,2166.0,1062.0,535.0,267.0,122.0,80.0,39.0,1.0
Image00223.tif,65546.0,32707.0,16353.0,8191.0,4036.0,2081.0,1048.0,501.0,295.0,125.0,60.0,29.0,1.0
Image00224.tif,64899.0,32617.0,16499.0,8301.0,4052.0,2077.0,1039.0,457.0,271.0,144.0,71.0,44.0,1.0
Image00225.tif,65642.0,32503.0,16374.0,8277.0,4098.0,2029.0,1027.0,513.0,265.0,121.0,60.0,34.0,1.0
Image00226.tif,65007.0,32714.0,16486.0,8050.0,4134.0,2013.0,1050.0,530.0,299.0,124.0,64.0,43.0,1.0
Image00227.tif,64509.0,32378.0,16436.0,8199.0,4127.0,2100.0,1071.0,554.0,286.0,133.0,74.0,33.0,1.0
Image00228.tif,64383.0,32368.0,16395.0,8220.0,4090.0,2114.0,1044.0,572.0,292.0,154.0,75.0,33.0,1.0
Image00229.tif,62339.0,30493.0,15545.0,8182.0,4333.0,2218.0,1282.0,714.0,370.0,226.0,132.0,77.0,1.0
Image00230.tif,65247.0,32783.0,16391.0,8151.0,4027.0,1997.0,1037.0,529.0,277.0,159.0,75.0,33.0,1.0
Image00231.tif,62496.0,30512.0,15538.0,8174.0,4331.0,2340.0,1268.0,713.0,376.0,201.0,129.0,75.0,1.0
Image00232.tif,63781.0,31551.0,15876.0,8372.0,4158.0,2241.0,1098.0,646.0,326.0,169.0,91.0,42.0,1.0
Image00233.tif,64070.0,32265.0,16254.0,8275.0,4121.0,2092.0,1096.0,585.0,271.0,165.0,75.0,55.0,1.0
Image00234.tif,64894.0,32153.0,16486.0,8203.0,4217.0,2155.0,1014.0,521.0,257.0,133.0,73.0,35.0,1.0
Image00235.tif,65538.0,32621.0,16434.0,8214.0,4098.0,2022.0,1033.0,533.0,239.0,127.0,69.0,37.0,1.0
Image00236.tif,65520.0,32665.0,16354.0,8098.0,4174.0,2035.0,1024.0,556.0,246.0,137.0,70.0,31.0,1.0
Image00237.tif,64868.0,32594.0,16254.0,8194.0,4137.0,2096.0,1078.0,529.0,264.0,129.0,88.0,31.0,1.0
Image00238.tif,65568.0,32561.0,16294.0,8234.0,4122.0,2037.0,1018.0,519.0,260.0,154.0,81.0,33.0,1.0
Image00239.tif,65344.0,32908.0,16177.0,8112.0,4055.0,2123.0,997.0,539.0,256.0,139.0,76.0,46.0,1.0
Image00240.tif,64946.0,32682.0,16621.0,8309.0,4066.0,2068.0,968.0,529.0,254.0,131.0,52.0,41.0,1.0
Image00241.tif,64903.0,32440.0,16588.0,8165.0,4093.0,2086.0,1049.0,542.0,251.0,140.0,68.0,36.0,1.0
Image00242.tif,65187.0,32625.0,16375.0,8166.0,4149.0,2049.0,1050.0,560.0,235.0,151.0,63.0,33.0,1.0
Image00243.tif,65848.0,32533.0,16378.0,8031.0,4124.0,2102.0,1026.0,559.0,253.0,120.0,75.0,34.0,1.0
Image00244.tif,64959.0,32313.0,16465.0,8247.0,4191.0,2113.0,1010.0,533.0,260.0,137.0,72.0,24.0,1.0
Image00245.tif,64933.0,32501.0,16362.0,8170.0,4188.0,2077.0,1044.0,497.0,284.0,137.0,74.0,37.0,1.0
Image00246.tif,65265.0,32854.0,16275.0,8143.0,4146.0,2123.0,1005.0,540.0,263.0,128.0,59.0,26.0,1.0
Image00247.tif,65742.0,32792.0,16347.0,8181.0,4104.0,1962.0,1061.0,508.0,239.0,141.0,69.0,36.0,1.0
Image00248.tif,65117.0,32737.0,16558.0,8277.0,3952.0,1989.0,1055.0,536.0,269.0,141.0,68.0,29.0,1.0
Image00249.tif,65194.0,32453.0,16417.0,8323.0,4080.0,2026.0,1006.0,519.0,304.0,140.0,71.0,29.0,1.0
Image00250.tif,65662.0,32820.0,16327.0,8092.0,4109.0,2031.0,1028.0,530.0,250.0,141.0,69.0,29.0,1.0
Image00251.tif,65088.0,32637.0,16502.0,8169.0,4073.0,2047.0,1060.0,520.0,268.0,148.0,59.0,30.0,1.0
Image00252.tif,64774.0,32477.0,16211.0,8229.0,4008.0,2226.0,1031.0,558.0,298.0,154.0,61.0,36.0,1.0
Image00253.tif,64369.0,31804.0,16040.0,8137.0,4099.0,2087.0,1153.0,577.0,331.0,184.0,98.0,54.0,1.0
Image00254.tif,65234.0,32427.0,16444.0,8184.0,4174.0,2050.0,1069.0,528.0,253.0,155.0,43.0,34.0,1.0
Image00255.tif,64094.0,31133.0,16165.0,8137.0,4146.0,2174.0,1125.0,650.0,313.0,181.0,112.0,62.0,1.0
Image00256.tif,65874.0,32771.0,16506.0,8176.0,4023.0,2023.0,1031.0,506.0,253.0,123.0,59.0,30.0,1.0
Image00257.tif,64767.0,32528.0,16206.0,8344.0,4108.0,2045.0,1056.0,566.0,289.0,114.0,87.0,35.0,1.0
Image00258.tif,65405.0,32494.0,16494.0,8135.0,4064.0,1971.0,1100.0,553.0,278.0,134.0,64.0,32.0,1.0
Image00259.tif,65141.0,32776.0,16332.0,8235.0,4208.0,2079.0,985.0,467.0,275.0,139.0,61.0,34.0,1.0
Image00260.tif,63566.0,31091.0,15567.0,7848.0,4124.0,2283.0,1226.0,625.0,367.0,234.0,134.0,75.0,1.0
Image00261.tif,66045.0,32732.0,16372.0,8187.0,4066.0,2018.0,1020.0,504.0,279.0,112.0,61.0,30.0,1.0
Image00262.tif,66119.0,32573.0,16493.0,8184.0,4056.0,2037.0,1035.0,517.0,256.0,107.0,62.0,28.0,1.0
Image00263.tif,65310.0,32560.0,16455.0,8092.0,4145.0,2053.0,1107.0,527.0,244.0,123.0,64.0,30.0,1.0
Image00264.tif,65456.0,32685.0,16425.0,8141.0,4011.0,2066.0,1087.0,510.0,266.0,133.0,77.0,23.0,1.0
Image00265.tif,63353.0,30823.0,15345.0,7944.0,4097.0,2235.0,1258.0,673.0,378.0,232.0,138.0,86.0,1.0
Image00266.tif,64963.0,32377.0,16488.0,8209.0,4060.0,2142.0,1066.0,511.0,269.0,136.0,62.0,29.0,1.0
Image00267.tif,64775.0,32705.0,16300.0,8184.0,4177.0,2140.0,1057.0,543.0,239.0,131.0,52.0,29.0,1.0
Image00268.tif,64403.0,32034.0,16391.0,8233.0,4198.0,2120.0,1071.0,563.0,285.0,143.0,89.0,37.0,1.0
Image00269.tif,63566.0,31450.0,15764.0,7991.0,4154.0,2219.0,1180.0,630.0,344.0,192.0,127.0,64.0,1.0
Image00270.tif,64743.0,32368.0,16197.0,8255.0,4031.0,2048.0,1052.0,564.0,317.0,146.0,79.0,46.0,1.0
Image00271.tif,65574.0,32700.0,16519.0,8150.0,4100.0,2042.0,1033.0,485.0,255.0,144.0,56.0,27.0,1.0
Image00272.tif,65679.0,32796.0,16542.0,8105.0,4001.0,2027.0,1017.0,532.0,234.0,138.0,69.0,42.0,1.0
Image00273.tif,65663.0,32993.0,16373.0,8204.0,4065.0,2081.0,964.0,517.0,245.0,124.0,67.0,18.0,1.0
Image00274.tif,65478.0,32162.0,16280.0,8305.0,4167.0,2066.0,1046.0,564.0,268.0,119.0,66.0,40.0,1.0
Image00275.tif,64926.0,32276.0,15959.0,8244.0,4236.0,2103.0,1039.0,592.0,275.0,168.0,62.0,49.0,1.0
Image00276.tif,65027.0,32554.0,16442.0,8108.0,4158.0,2056.0,1088.0,523.0,265.0,141.0,74.0,28.0,1.0
Image00277.tif,65189.0,32603.0,16373.0,8055.0,4141.0,2028.0,1075.0,521.0,283.0,159.0,68.0,32.0,1.0
Image00278.tif,65235.0,32530.0,16568.0,8119.0,4052.0,2094.0,1059.0,549.0,253.0,142.0,61.0,28.0,1.0
Image00279.tif,66301.0,32819.0,16304.0,8085.0,4013.0,2072.0,1014.0,502.0,268.0,133.0,70.0,33.0,1.0
Image00280.tif,64987.0,32647.0,16221.0,8238.0,4106.0,2117.0,1046.0,507.0,259.0,144.0,72.0,31.0,1.0
Image00281.tif,64577.0,32479.0,16385.0,8354.0,4249.0,2015.0,1022.0,517.0,279.0,118.0,74.0,29.0,1.0
Image00282.tif,65515.0,32751.0,16268.0,8068.0,4146.0,2028.0,1073.0,505.0,261.0,137.0,79.0,28.0,1.0
Image00283.tif,65530.0,32822.0,16422.0,8215.0,4051.0,2003.0,1031.0,527.0,236.0,136.0,67.0,29.0,1.0
Image00284.tif,65281.0,32427.0,16541.0,8176.0,4106.0,2071.0,1014.0,531.0,258.0,136.0,72.0,36.0,1.0
Image00285.tif,65631.0,32303.0,16427.0,8164.0,4191.0,2076.0,1035.0,502.0,274.0,117.0,57.0,48.0,1.0
Image00286.tif,64961.0,32597.0,16451.0,8331.0,4182.0,2021.0,1001.0,519.0,256.0,118.0,66.0,34.0,1.0
Image00287.tif,65718.0,32813.0,16466.0,8073.0,4171.0,1993.0,992.0,544.0,258.0,132.0,59.0,22.0,1.0
Image00288.tif,65656.0,32685.0,16667.0,8122.0,4109.0,2013.0,961.0,527.0,227.0,144.0,60.0,43.0,1.0
Image00289.tif,65394.0,32665.0,16477.0,8150.0,4094.0,2060.0,984.0,520.0,276.0,135.0,70.0,32.0,1.0
Image00290.tif,65555.0,32737.0,16262.0,8232.0,4099.0,2050.0,1015.0,534.0,254.0,126.0,65.0,37.0,1.0
Image00291.tif,64800.0,32545.0,16455.0,8183.0,4141.0,2067.0,1063.0,536.0,270.0,128.0,66.0,38.0,1.0
Image00292.tif,65002.0,32694.0,16388.0,8415.0,4059.0,2018.0,1003.0,556.0,253.0,109.0,75.0,32.0,1.0
Image00293.tif,65327.0,32750.0,16462.0,8173.0,4071.0,2013.0,1067.0,529.0,266.0,139.0,64.0,26.0,1.0
Image00294.tif,65907.0,32755.0,16486.0,8126.0,4159.0,1986.0,1026.0,526.0,221.0,118.0,70.0,25.0,1.0
Image00295.tif,65229.0,32614.0,16205.0,8185.0,4168.0,2146.0,1051.0,506.0,253.0,128.0,62.0,32.0,1.0
Image00296.tif,65471.0,32959.0,16274.0,8150.0,4079.0,2013.0,1072.0,527.0,246.0,133.0,63.0,34.0,1.0
Image00297.tif,65185.0,32353.0,16314.0,8221.0,4230.0,2077.0,1007.0,527.0,278.0,135.0,70.0,36.0,1.0
Image00298.tif,64424.0,31758.0,15930.0,8237.0,4038.0,2153.0,1155.0,566.0,338.0,177.0,103.0,60.0,1.0
Image00299.tif,65837.0,32529.0,16468.0,8284.0,4053.0,2008.0,1018.0,497.0,251.0,137.0,70.0,41.0,1.0
Image00300.tif,64889.0,32498.0,16379.0,8405.0,4031.0,2115.0,1017.0,523.0,286.0,126.0,59.0,43.0,1.0
Image00301.tif,65384.0,33013.0,16274.0,8006.0,4128.0,2043.0,1044.0,536.0,261.0,147.0,59.0,42.0,1.0
Image00302.tif,65332.0,32773.0,16305.0,8269.0,4010.0,2051.0,1061.0,543.0,262.0,135.0,64.0,35.0,1.0
Image00303.tif,64917.0,32400.0,16471.0,8325.0,4059.0,2100.0,1058.0,521.0,255.0,129.0,69.0,30.0,1.0
Image00304.tif,63780.0,32000.0,16183.0,8186.0,4214.0,2135.0,1110.0,563.0,286.0,182.0,80.0,41.0,1.0
Image00305.tif,65266.0,32519.0,16549.0,8088.0,4068.0,2053.0,1066.0,516.0,271.0,140.0,75.0,34.0,1.0
Image00306.tif,65482.0,32657.0,16503.0,8104.0,4162.0,2052.0,1004.0,492.0,274.0,141.0,72.0,30.0,1.0
Image00307.tif,65424.0,32997.0,16299.0,8291.0,4070.0,1977.0,1032.0,514.0,260.0,121.0,67.0,21.0,1.0
Image00308.tif,65523.0,33094.0,16379.0,8072.0,4038.0,2063.0,1004.0,525.0,237.0,136.0,63.0,46.0,1.0
Image00309.tif,65535.0,32941.0,16355.0,8227.0,4049.0,2052.0,1019.0,494.0,251.0,122.0,49.0,38.0,1.0
Image00310.tif,64726.0,32394.0,16155.0,8261.0,4156.0,2149.0,1041.0,574.0,283.0,135.0,77.0,39.0,1.0
Image00311.tif,65325.0,32790.0,16322.0,8190.0,4198.0,2041.0,1010.0,534.0,256.0,122.0,52.0,30.0,1.0
Image00312.tif,65266.0,32841.0,16511.0,8152.0,4136.0,2064.0,1005.0,481.0,247.0,138.0,56.0,36.0,1.0
Image00313.tif,65772.0,32890.0,16308.0,8235.0,4112.0,2083.0,968.0,500.0,251.0,114.0,63.0,34.0,1.0
Image00314.tif,65732.0,32562.0,16222.0,8287.0,4108.0,2008.0,1034.0,504.0,280.0,135.0,79.0,37.0,1.0
Image00315.tif,65333.0,33035.0,16410.0,8077.0,4101.0,2019.0,1037.0,543.0,231.0,132.0,59.0,34.0,1.0
Image00316.tif,65168.0,32713.0,16223.0,8253.0,4059.0,2118.0,1014.0,511.0,275.0,126.0,71.0,45.0,1.0
Image00317.tif,65354.0,32693.0,16203.0,8362.0,4145.0,1954.0,1096.0,528.0,246.0,126.0,72.0,25.0,1.0
Image00318.tif,65648.0,32893.0,16647.0,8146.0,4081.0,1963.0,965.0,545.0,237.0,121.0,66.0,33.0,1.0
Image00319.tif,64212.0,32198.0,16386.0,8129.0,4199.0,2105.0,1064.0,546.0,282.0,161.0,102.0,41.0,1.0
Image00320.tif,64984.0,32741.0,16561.0,8211.0,4034.0,2047.0,1040.0,582.0,243.0,104.0,46.0,38.0,1.0
Image00321.tif,65353.0,32559.0,16259.0,8246.0,4162.0,2105.0,1030.0,544.0,217.0,135.0,61.0,33.0,1.0
Image00322.tif,65426.0,32945.0,16398.0,8102.0,4070.0,2088.0,996.0,521.0,257.0,137.0,54.0,35.0,1.0
Image00323.tif,65535.0,32813.0,16384.0,8318.0,3939.0,2031.0,1008.0,543.0,274.0,137.0,57.0,26.0,1.0
Image00324.tif,64462.0,32311.0,16101.0,8125.0,4167.0,2054.0,1107.0,583.0,305.0,135.0,91.0,57.0,1.0
Image00325.tif,65084.0,32805.0,16302.0,8191.0,4078.0,2068.0,1042.0,524.0,296.0,130.0,59.0,41.0,1.0
Image00326.tif,65491.0,32705.0,16248.0,8321.0,4117.0,2057.0,1015.0,518.0,219.0,149.0,78.0,25.0,1.0
Image00327.tif,65560.0,32865.0,16330.0,8261.0,4109.0,2017.0,1021.0,513.0,259.0,125.0,57.0,30.0,1.0
Image00328.tif,65478.0,32536.0,16427.0,8202.0,4185.0,2057.0,1016.0,504.0,255.0,113.0,55.0,36.0,1.0
Image00329.tif,65584.0,32576.0,16543.0,8243.0,4000.0,2027.0,1039.0,537.0,257.0,127.0,69.0,33.0,1.0
Image00330.tif,65818.0,33050.0,16394.0,8150.0,3901.0,2168.0,958.0,532.0,250.0,124.0,54.0,40.0,1.0
Image00331.tif,65464.0,32906.0,16199.0,8132.0,4160.0,2070.0,1059.0,531.0,255.0,119.0,50.0,27.0,1.0
Image00332.tif,64333.0,32477.0,16316.0,8177.0,4224.0,2090.0,1094.0,545.0,297.0,128.0,57.0,31.0,1.0
Image00333.tif,65413.0,32665.0,16408.0,8304.0,4042.0,2037.0,1029.0,518.0,262.0,129.0,58.0,33.0,1.0
Image00334.tif,65070.0,32626.0,16240.0,8261.0,4142.0,2045.0,1062.0,524.0,284.0,136.0,68.0,35.0,1.0
Image00335.tif,65349.0,32850.0,16473.0,8232.0,4112.0,2069.0,1001.0,496.0,233.0,121.0,66.0,23.0,1.0
Image00336.tif,65762.0,32881.0,16258.0,8152.0,4113.0,2017.0,1056.0,506.0,257.0,112.0,74.0,37.0,1.0
Image00337.tif,66155.0,32685.0,16302.0,8130.0,3986.0,2090.0,1030.0,514.0,283.0,128.0,62.0,36.0,1.0
Image00338.tif,64110.0,32273.0,16092.0,8337.0,4126.0,2166.0,1121.0,553.0,277.0,172.0,77.0,31.0,1.0
Image00339.tif,65736.0,32996.0,16275.0,8102.0,4095.0,2005.0,1025.0,544.0,258.0,121.0,60.0,31.0,1.0
Image00340.tif,64752.0,32679.0,16085.0,8177.0,4179.0,2012.0,1120.0,522.0,283.0,165.0,74.0,46.0,1.0
Image00341.tif,65141.0,32683.0,16653.0,8027.0,4119.0,2081.0,1025.0,498.0,248.0,140.0,79.0,28.0,1.0
Image00342.tif,65463.0,32768.0,16172.0,8105.0,4131.0,2131.0,1009.0,535.0,262.0,150.0,65.0,30.0,1.0
Image00343.tif,65450.0,32542.0,16226.0,8321.0,4068.0,2087.0,1046.0,521.0,245.0,135.0,75.0,44.0,1.0
Image00344.tif,64308.0,32343.0,16476.0,8226.0,4079.0,2082.0,1110.0,512.0,299.0,137.0,70.0,39.0,1.0
Image00345.tif,65592.0,32634.0,16310.0,8021.0,4146.0,2057.0,1047.0,503.0,267.0,161.0,67.0,40.0,1.0
Image00346.tif,64907.0,32483.0,16645.0,8050.0,4108.0,2054.0,1066.0,537.0,272.0,138.0,77.0,36.0,1.0
Image00347.tif,65532.0,32952.0,16099.0,8208.0,4174.0,1996.0,1022.0,526.0,274.0,125.0,76.0,27.0,1.0
Image00348.tif,65465.0,32624.0,16505.0,8452.0,3973.0,2075.0,1004.0,502.0,246.0,94.0,63.0,41.0,1.0
Image00349.tif,65566.0,32674.0,16466.0,8153.0,4098.0,2055.0,1044.0,494.0,245.0,120.0,81.0,36.0,1.0
Image00350.tif,65484.0,32847.0,16407.0,8116.0,4099.0,2038.0,1066.0,526.0,227.0,125.0,65.0,46.0,1.0
Image00351.tif,64954.0,32739.0,16480.0,8261.0,4061.0,2100.0,1014.0,515.0,252.0,119.0,64.0,40.0,1.0
Image00352.tif,65158.0,32899.0,16465.0,8202.0,4019.0,2069.0,1041.0,533.0,239.0,143.0,45.0,36.0,1.0
Image00353.tif,65437.0,32622.0,16409.0,8314.0,4062.0,2007.0,1044.0,508.0,266.0,127.0,65.0,31.0,1.0
Image00354.tif,65846.0,32593.0,16427.0,8121.0,4083.0,2099.0,1039.0,485.0,252.0,127.0,82.0,25.0,1.0
Image00355.tif,65459.0,33125.0,16095.0,8215.0,4010.0,2169.0,995.0,522.0,263.0,116.0,63.0,35.0,1.0
Image00356.tif,65528.0,32762.0,16335.0,8176.0,4135.0,2021.0,1022.0,520.0,247.0,132.0,78.0,32.0,1.0
Image00357.tif,65427.0,32857.0,16464.0,8236.0,4105.0,2062.0,977.0,510.0,254.0,127.0,53.0,27.0,1.0
Image00358.tif,65561.0,32565.0,16437.0,8287.0,4062.0,1991.0,1056.0,493.0,264.0,151.0,61.0,25.0,1.0
Image00359.tif,63823.0,31094.0,15372.0,7803.0,4111.0,2152.0,1264.0,675.0,365.0,234.0,143.0,100.0,1.0
Image00360.tif,60645.0,28174.0,14267.0,7375.0,4241.0,2419.0,1449.0,946.0,574.0,389.0,239.0,171.0,1.0
Image00361.tif,64141.0,31351.0,15798.0,8148.0,4218.0,2179.0,1154.0,604.0,354.0,187.0,94.0,70.0,1.0
Image00362.tif,62380.0,30228.0,15131.0,7801.0,4051.0,2322.0,1303.0,718.0,447.0,297.0,156.0,120.0,1.0
Image00363.tif,65491.0,32318.0,16469.0,8176.0,4120.0,2085.0,1007.0,531.0,266.0,145.0,62.0,29.0,1.0
Image00364.tif,65530.0,32740.0,16307.0,8330.0,4040.0,2091.0,1008.0,528.0,245.0,134.0,59.0,20.0,1.0
Image00365.tif,65274.0,33242.0,16347.0,8271.0,4006.0,2008.0,984.0,520.0,280.0,111.0,50.0,38.0,1.0
Image00366.tif,65772.0,32818.0,16376.0,8317.0,4124.0,1940.0,1015.0,518.0,248.0,108.0,70.0,27.0,1.0
Image00367.tif,65272.0,32476.0,16192.0,8225.0,4170.0,2086.0,1072.0,540.0,262.0,121.0,57.0,47.0,1.0
Image00368.tif,65351.0,32956.0,16300.0,8211.0,4165.0,2027.0,1007.0,539.0,225.0,118.0,66.0,32.0,1.0
Image00369.tif,65527.0,32727.0,16383.0,8176.0,4036.0,2064.0,1047.0,507.0,266.0,146.0,66.0,30.0,1.0
Image00370.tif,65837.0,32408.0,16410.0,8289.0,4083.0,2041.0,1026.0,541.0,243.0,111.0,66.0,35.0,1.0
Image00371.tif,65145.0,33107.0,16064.0,8312.0,4157.0,2048.0,993.0,543.0,244.0,128.0,65.0,33.0,1.0
Image00372.tif,65294.0,32798.0,16349.0,8209.0,4044.0,2108.0,1029.0,523.0,263.0,136.0,59.0,23.0,1.0
Image00373.tif,65855.0,32393.0,16303.0,8234.0,4079.0,2095.0,1021.0,539.0,276.0,123.0,60.0,28.0,1.0
Image00374.tif,65143.0,32553.0,16408.0,8101.0,4152.0,2095.0,996.0,557.0,271.0,133.0,56.0,36.0,1.0
Image00375.tif,64427.0,31578.0,16084.0,8127.0,4119.0,2183.0,1080.0,583.0,329.0,181.0,96.0,57.0,1.0
Image00376.tif,65233.0,32680.0,16431.0,8191.0,4083.0,2057.0,1006.0,524.0,246.0,140.0,96.0,30.0,1.0
Image00377.tif,65543.0,32445.0,16317.0,8310.0,4032.0,2062.0,1081.0,523.0,258.0,142.0,68.0,32.0,1.0
Image00378.tif,64122.0,32434.0,16166.0,8302.0,4110.0,2135.0,1108.0,574.0,287.0,131.0,81.0,38.0,1.0
Image00379.tif,64980.0,32382.0,16413.0,8163.0,4181.0,2162.0,1035.0,495.0,256.0,131.0,84.0,29.0,1.0
Image00380.tif,63791.0,31964.0,16122.0,8252.0,4228.0,2199.0,1106.0,571.0,300.0,171.0,90.0,39.0,1.0
Image00381.tif,65431.0,32663.0,16278.0,8177.0,4118.0,2064.0,1069.0,547.0,254.0,118.0,67.0,28.0,1.0
Image00382.tif,64793.0,32014.0,15858.0,8127.0,4193.0,2189.0,1134.0,591.0,277.0,153.0,101.0,46.0,1.0
Image00383.tif,65400.0,32342.0,16297.0,8302.0,4114.0,2052.0,1103.0,515.0,242.0,125.0,69.0,35.0,1.0
Image00384.tif,65790.0,32662.0,16378.0,8134.0,4110.0,2090.0,1003.0,511.0,270.0,127.0,63.0,33.0,1.0
Image00385.tif,65216.0,32649.0,16363.0,8130.0,4132.0,2038.0,1009.0,558.0,257.0,146.0,67.0,37.0,1.0
Image00386.tif,65315.0,32630.0,16674.0,8147.0,4190.0,2025.0,999.0,501.0,226.0,155.0,52.0,27.0,1.0
Image00387.tif,65790.0,33054.0,16240.0,8182.0,4068.0,1942.0,1015.0,553.0,251.0,123.0,68.0,40.0,1.0
Image00388.tif,65979.0,32811.0,16454.0,8182.0,4074.0,2046.0,1002.0,476.0,224.0,136.0,66.0,36.0,1.0
Image00389.tif,65577.0,32676.0,16352.0,8220.0,4144.0,2093.0,996.0,485.0,237.0,135.0,68.0,33.0,1.0
Image00390.tif,64393.0,31757.0,16087.0,8273.0,4297.0,2180.0,1118.0,560.0,290.0,145.0,77.0,46.0,1.0
Image00391.tif,65498.0,32454.0,16349.0,8270.0,4298.0,1963.0,977.0,563.0,249.0,124.0,70.0,26.0,1.0
Image00392.tif,65040.0,31949.0,16180.0,8236.0,4154.0,2171.0,1077.0,546.0,295.0,143.0,75.0,40.0,1.0
Image00393.tif,65610.0,32824.0,16464.0,8147.0,4043.0,1962.0,1055.0,547.0,253.0,127.0,59.0,27.0,1.0
Image00394.tif,64785.0,32144.0,16329.0,8139.0,4074.0,2207.0,1075.0,566.0,312.0,139.0,62.0,28.0,1.0
Image00395.tif,64620.0,32283.0,16299.0,8282.0,4165.0,2191.0,1032.0,523.0,280.0,136.0,64.0,40.0,1.0
Image00396.tif,64294.0,32090.0,16372.0,8084.0,4242.0,2137.0,1032.0,594.0,289.0,174.0,83.0,35.0,1.0
Image00397.tif,65618.0,32683.0,16217.0,8171.0,4149.0,2066.0,1077.0,492.0,264.0,130.0,64.0,38.0,1.0
Image00398.tif,65975.0,32254.0,16233.0,8017.0,4171.0,2115.0,1063.0,512.0,283.0,146.0,76.0,39.0,1.0
Image00399.tif,64894.0,32162.0,16319.0,8094.0,4174.0,2079.0,1078.0,571.0,272.0,148.0,78.0,49.0,1.0
Image00400.tif,64783.0,32246.0,15996.0,8164.0,4168.0,2200.0,1040.0,553.0,308.0,146.0,70.0,42.0,1.0
Image00401.tif,64947.0,32110.0,16127.0,8446.0,4160.0,2141.0,1039.0,560.0,260.0,146.0,81.0,31.0,1.0
Image00402.tif,64814.0,31914.0,16228.0,8169.0,4265.0,2101.0,1121.0,532.0,289.0,167.0,79.0,38.0,1.0
Image00403.tif,65580.0,32982.0,16296.0,8191.0,4138.0,2033.0,985.0,517.0,243.0,142.0,55.0,32.0,1.0
Image00404.tif,64516.0,32334.0,16217.0,8229.0,4220.0,2061.0,1009.0,581.0,293.0,154.0,91.0,32.0,1.0
Image00405.tif,65005.0,32596.0,16457.0,8197.0,4109.0,2018.0,1066.0,525.0,264.0,139.0,75.0,33.0,1.0
Image00406.tif,65432.0,32776.0,16495.0,8102.0,4091.0,2088.0,997.0,517.0,256.0,118.0,76.0,20.0,1.0
Image00407.tif,64926.0,32196.0,16310.0,8265.0,4116.0,2100.0,1048.0,546.0,281.0,142.0,81.0,41.0,1.0
Image00408.tif,65258.0,32596.0,16348.0,8291.0,4192.0,1969.0,1095.0,489.0,258.0,123.0,67.0,35.0,1.0
Image00409.tif,65336.0,32648.0,16382.0,8169.0,4138.0,2070.0,1008.0,553.0,238.0,125.0,68.0,34.0,1.0
Image00410.tif,64437.0,31638.0,16187.0,8158.0,4140.0,2207.0,1079.0,553.0,313.0,169.0,87.0,59.0,1.0
Image00411.tif,64845.0,32599.0,16526.0,8228.0,4034.0,2098.0,1040.0,521.0,271.0,126.0,66.0,36.0,1.0
Image00412.tif,65406.0,32486.0,16527.0,8267.0,4078.0,2120.0,1005.0,491.0,245.0,125.0,63.0,30.0,1.0
Image00413.tif,65930.0,32677.0,16452.0,8261.0,4032.0,2071.0,972.0,487.0,261.0,134.0,61.0,34.0,1.0
Image00414.tif,65427.0,32851.0,16422.0,8143.0,4169.0,2042.0,997.0,500.0,252.0,148.0,55.0,23.0,1.0
Image00415.tif,64362.0,32478.0,16424.0,8296.0,4077.0,2064.0,1086.0,568.0,280.0,146.0,64.0,28.0,1.0
