Image Name,series length 1,series length 2,series length 3,series length 4,series length 5,series length 6,series length 7,series length 8,series length 9,series length 10,series length 11,series length 12,with message
Image00208.tif,63025.0,32177.0,16351.0,8183.0,4290.0,2185.0,1072.0,596.0,284.0,170.0,78.0,39.0,1.0
Image00209.tif,65058.0,32678.0,16189.0,8266.0,4133.0,2109.0,1092.0,503.0,248.0,133.0,59.0,37.0,1.0
Image00210.tif,60239.0,30929.0,15924.0,8299.0,4388.0,2336.0,1284.0,666.0,407.0,190.0,106.0,75.0,1.0
Image00211.tif,60881.0,31388.0,15844.0,8296.0,4367.0,2323.0,1222.0,644.0,339.0,200.0,112.0,67.0,1.0
Image00212.tif,63590.0,32074.0,16454.0,8150.0,4186.0,2065.0,1138.0,562.0,298.0,151.0,76.0,39.0,1.0
Image00213.tif,64183.0,32334.0,16303.0,8298.0,4186.0,2111.0,1072.0,581.0,286.0,123.0,65.0,40.0,1.0
Image00214.tif,64235.0,32629.0,16380.0,8119.0,4159.0,2151.0,1071.0,547.0,268.0,146.0,75.0,27.0,1.0
Image00215.tif,64638.0,32662.0,16208.0,8143.0,4147.0,2094.0,1094.0,545.0,285.0,146.0,67.0,41.0,1.0
Image00216.tif,62103.0,31359.0,16083.0,8255.0,4343.0,2221.0,1174.0,606.0,276.0,195.0,103.0,62.0,1.0
Image00217.tif,65667.0,32732.0,16414.0,8132.0,4100.0,2093.0,1014.0,516.0,261.0,127.0,56.0,25.0,1.0
Image00218.tif,63917.0,32069.0,16164.0,8242.0,4195.0,2227.0,1090.0,556.0,300.0,164.0,73.0,47.0,1.0
Image00219.tif,65184.0,33002.0,16298.0,8055.0,4154.0,2103.0,1010.0,517.0,290.0,111.0,58.0,36.0,1.0
Image00220.tif,64208.0,32732.0,16450.0,8178.0,4189.0,2050.0,1050.0,557.0,260.0,122.0,65.0,50.0,1.0
Image00221.tif,61103.0,31413.0,16050.0,8265.0,4402.0,2216.0,1241.0,691.0,327.0,194.0,113.0,52.0,1.0
Image00222.tif,62148.0,31622.0,16184.0,8281.0,4399.0,2288.0,1152.0,585.0,289.0,178.0,73.0,40.0,1.0
Image00223.tif,65055.0,32691.0,16295.0,8184.0,4091.0,2101.0,1057.0,553.0,235.0,146.0,63.0,34.0,1.0
Image00224.tif,63557.0,32223.0,16263.0,8213.0,4270.0,2148.0,1175.0,529.0,269.0,172.0,68.0,31.0,1.0
Image00225.tif,65594.0,32190.0,16373.0,8268.0,4129.0,2058.0,1071.0,528.0,244.0,144.0,81.0,29.0,1.0
Image00226.tif,62458.0,31593.0,16171.0,8344.0,4354.0,2234.0,1140.0,613.0,321.0,147.0,87.0,37.0,1.0
Image00227.tif,61389.0,31574.0,16422.0,8298.0,4172.0,2263.0,1138.0,597.0,332.0,180.0,117.0,53.0,1.0
Image00228.tif,62276.0,31786.0,16043.0,8117.0,4219.0,2188.0,1166.0,637.0,341.0,188.0,116.0,57.0,1.0
Image00229.tif,53725.0,25998.0,13497.0,7370.0,4099.0,2439.0,1529.0,946.0,693.0,497.0,334.0,217.0,1.0
Image00230.tif,64536.0,32133.0,16119.0,8201.0,4188.0,2191.0,1089.0,501.0,279.0,159.0,83.0,44.0,1.0
Image00231.tif,52554.0,25334.0,13764.0,7769.0,4198.0,2487.0,1660.0,994.0,721.0,535.0,315.0,201.0,1.0
Image00232.tif,57615.0,28790.0,15287.0,8072.0,4268.0,2472.0,1417.0,813.0,515.0,320.0,206.0,132.0,1.0
Image00233.tif,61602.0,30791.0,15815.0,8282.0,4270.0,2192.0,1226.0,693.0,408.0,198.0,124.0,78.0,1.0
Image00234.tif,61458.0,31569.0,16014.0,8270.0,4328.0,2188.0,1201.0,668.0,343.0,173.0,106.0,64.0,1.0
Image00235.tif,65148.0,32254.0,16452.0,8238.0,4106.0,2038.0,1086.0,548.0,278.0,141.0,54.0,35.0,1.0
Image00236.tif,64683.0,32283.0,16293.0,8281.0,4078.0,2164.0,1104.0,555.0,222.0,156.0,83.0,37.0,1.0
Image00237.tif,62713.0,31519.0,16234.0,8041.0,4159.0,2272.0,1136.0,593.0,361.0,169.0,102.0,54.0,1.0
Image00238.tif,65763.0,32777.0,16310.0,8164.0,4043.0,2083.0,991.0,535.0,246.0,129.0,68.0,43.0,1.0
Image00239.tif,63230.0,31953.0,15946.0,8144.0,4153.0,2154.0,1134.0,617.0,312.0,177.0,101.0,35.0,1.0
Image00240.tif,65347.0,32847.0,16591.0,8160.0,4108.0,1994.0,1001.0,491.0,272.0,120.0,69.0,37.0,1.0
Image00241.tif,62658.0,31794.0,16274.0,8291.0,4251.0,2191.0,1127.0,604.0,319.0,169.0,85.0,40.0,1.0
Image00242.tif,64816.0,32573.0,16280.0,8298.0,4126.0,2017.0,1073.0,548.0,273.0,147.0,70.0,22.0,1.0
Image00243.tif,65320.0,33159.0,16245.0,8126.0,4137.0,2120.0,988.0,479.0,251.0,129.0,80.0,30.0,1.0
Image00244.tif,63369.0,32331.0,16079.0,8265.0,4237.0,2189.0,1157.0,571.0,287.0,140.0,73.0,35.0,1.0
Image00245.tif,63243.0,32008.0,16018.0,8269.0,4155.0,2161.0,1192.0,650.0,311.0,149.0,81.0,45.0,1.0
Image00246.tif,64744.0,32449.0,16243.0,8087.0,4219.0,2095.0,1049.0,559.0,291.0,165.0,57.0,32.0,1.0
Image00247.tif,65630.0,32731.0,16476.0,8054.0,4115.0,2072.0,1041.0,498.0,265.0,120.0,62.0,31.0,1.0
Image00248.tif,63485.0,32277.0,16273.0,8256.0,4298.0,2140.0,1107.0,518.0,278.0,140.0,91.0,42.0,1.0
Image00249.tif,63641.0,32173.0,16352.0,8242.0,4135.0,2242.0,1098.0,545.0,302.0,146.0,66.0,41.0,1.0
Image00250.tif,64655.0,32357.0,16206.0,8150.0,4095.0,2112.0,1076.0,550.0,279.0,145.0,101.0,42.0,1.0
Image00251.tif,63891.0,32281.0,16178.0,8283.0,4203.0,2186.0,1073.0,526.0,303.0,151.0,78.0,44.0,1.0
Image00252.tif,62175.0,31592.0,16006.0,8342.0,4388.0,2239.0,1158.0,614.0,296.0,178.0,101.0,45.0,1.0
Image00253.tif,61328.0,29593.0,14968.0,7619.0,3946.0,2209.0,1150.0,648.0,357.0,249.0,155.0,102.0,1.0
Image00254.tif,65634.0,32931.0,16470.0,8067.0,4078.0,1977.0,1002.0,527.0,279.0,140.0,73.0,30.0,1.0
Image00255.tif,59959.0,28955.0,14659.0,7660.0,4039.0,2241.0,1210.0,752.0,407.0,257.0,228.0,152.0,1.0
Image00256.tif,65902.0,32836.0,16464.0,8140.0,3940.0,2052.0,1006.0,533.0,271.0,138.0,67.0,21.0,1.0
Image00257.tif,62546.0,31817.0,16329.0,8156.0,4236.0,2139.0,1158.0,634.0,314.0,166.0,98.0,55.0,1.0
Image00258.tif,65588.0,32401.0,16328.0,8196.0,4046.0,2051.0,1077.0,519.0,274.0,149.0,42.0,43.0,1.0
Image00259.tif,65527.0,32768.0,16288.0,8233.0,4096.0,2048.0,1036.0,539.0,257.0,130.0,49.0,25.0,1.0
Image00260.tif,57581.0,27457.0,13963.0,7281.0,3825.0,2007.0,1200.0,708.0,425.0,317.0,205.0,188.0,1.0
Image00261.tif,65497.0,32744.0,16345.0,8262.0,4040.0,2104.0,1069.0,487.0,250.0,113.0,65.0,32.0,1.0
Image00262.tif,65405.0,32803.0,16218.0,8138.0,4086.0,2127.0,1054.0,539.0,256.0,101.0,63.0,45.0,1.0
Image00263.tif,65145.0,32693.0,16168.0,8189.0,4101.0,2091.0,977.0,493.0,265.0,142.0,75.0,28.0,1.0
Image00264.tif,63505.0,32284.0,16135.0,8152.0,4135.0,2148.0,1140.0,581.0,320.0,166.0,91.0,43.0,1.0
Image00265.tif,57446.0,27409.0,13680.0,7031.0,3658.0,2007.0,1047.0,671.0,382.0,286.0,190.0,154.0,1.0
Image00266.tif,65100.0,32414.0,16287.0,8225.0,4072.0,2098.0,1051.0,525.0,248.0,124.0,63.0,42.0,1.0
Image00267.tif,64623.0,32006.0,16286.0,8427.0,4211.0,2067.0,1053.0,549.0,272.0,140.0,79.0,42.0,1.0
Image00268.tif,61516.0,31610.0,16004.0,8288.0,4331.0,2258.0,1134.0,648.0,336.0,179.0,105.0,57.0,1.0
Image00269.tif,58806.0,28612.0,14243.0,7232.0,3851.0,2064.0,1097.0,659.0,415.0,279.0,205.0,146.0,1.0
Image00270.tif,62684.0,31285.0,15714.0,7866.0,3920.0,2092.0,1007.0,599.0,320.0,185.0,124.0,65.0,1.0
Image00271.tif,65465.0,32772.0,16581.0,8153.0,4146.0,1987.0,994.0,519.0,279.0,107.0,57.0,35.0,1.0
Image00272.tif,65643.0,32775.0,16544.0,8175.0,4077.0,2068.0,991.0,498.0,245.0,105.0,67.0,35.0,1.0
Image00273.tif,65456.0,32865.0,16333.0,8206.0,4066.0,2023.0,1040.0,534.0,261.0,140.0,59.0,23.0,1.0
Image00274.tif,64423.0,32306.0,16570.0,8190.0,4138.0,2097.0,1081.0,543.0,263.0,129.0,69.0,37.0,1.0
Image00275.tif,61702.0,31097.0,15659.0,8098.0,4245.0,2231.0,1236.0,678.0,394.0,223.0,119.0,77.0,1.0
Image00276.tif,64631.0,32695.0,16435.0,8214.0,4103.0,2096.0,985.0,531.0,261.0,149.0,68.0,42.0,1.0
Image00277.tif,63423.0,32217.0,16330.0,8286.0,4132.0,2130.0,1084.0,608.0,260.0,166.0,92.0,36.0,1.0
Image00278.tif,64333.0,32467.0,16591.0,8195.0,4094.0,2129.0,978.0,565.0,287.0,142.0,58.0,45.0,1.0
Image00279.tif,65628.0,32861.0,16357.0,8303.0,4118.0,2083.0,971.0,511.0,236.0,110.0,61.0,27.0,1.0
Image00280.tif,62462.0,31910.0,16215.0,8262.0,4291.0,2207.0,1193.0,581.0,307.0,153.0,94.0,41.0,1.0
Image00281.tif,62792.0,31851.0,16389.0,8200.0,4268.0,2197.0,1130.0,576.0,287.0,177.0,87.0,55.0,1.0
Image00282.tif,65010.0,32484.0,16099.0,8175.0,4018.0,2100.0,1060.0,544.0,279.0,148.0,98.0,37.0,1.0
Image00283.tif,64734.0,32726.0,16355.0,8239.0,4078.0,2046.0,1107.0,529.0,262.0,121.0,71.0,41.0,1.0
Image00284.tif,65058.0,32563.0,16392.0,8306.0,4187.0,1972.0,1062.0,507.0,275.0,128.0,65.0,25.0,1.0
Image00285.tif,64962.0,32657.0,16272.0,8164.0,4088.0,2079.0,1073.0,558.0,274.0,133.0,60.0,44.0,1.0
Image00286.tif,62770.0,31959.0,16386.0,8239.0,4185.0,2189.0,1097.0,637.0,286.0,176.0,90.0,32.0,1.0
Image00287.tif,65183.0,32697.0,16383.0,8347.0,4127.0,2044.0,960.0,514.0,253.0,136.0,70.0,37.0,1.0
Image00288.tif,65221.0,32645.0,16325.0,8328.0,4153.0,2042.0,983.0,527.0,255.0,119.0,69.0,41.0,1.0
Image00289.tif,65633.0,32708.0,16360.0,8211.0,4082.0,2019.0,1030.0,517.0,264.0,127.0,70.0,39.0,1.0
Image00290.tif,65080.0,32562.0,16175.0,8305.0,4108.0,2105.0,1003.0,527.0,290.0,137.0,79.0,37.0,1.0
Image00291.tif,63540.0,32483.0,16220.0,8107.0,4263.0,2170.0,1057.0,545.0,313.0,162.0,78.0,37.0,1.0
Image00292.tif,63893.0,32340.0,16352.0,8250.0,4084.0,2160.0,1084.0,580.0,262.0,157.0,83.0,39.0,1.0
Image00293.tif,65127.0,32895.0,16409.0,8235.0,4168.0,2061.0,932.0,533.0,257.0,125.0,59.0,31.0,1.0
Image00294.tif,65058.0,32697.0,16450.0,8137.0,4123.0,2062.0,1042.0,518.0,268.0,133.0,66.0,34.0,1.0
Image00295.tif,64341.0,32494.0,16439.0,8192.0,4085.0,2111.0,1051.0,540.0,277.0,157.0,70.0,25.0,1.0
Image00296.tif,65269.0,32814.0,16362.0,8305.0,4056.0,2125.0,962.0,480.0,284.0,125.0,76.0,31.0,1.0
Image00297.tif,63504.0,32033.0,16341.0,8395.0,4226.0,2175.0,1048.0,540.0,298.0,128.0,89.0,41.0,1.0
Image00298.tif,60742.0,29988.0,15277.0,7970.0,3991.0,2108.0,1099.0,632.0,358.0,225.0,140.0,101.0,1.0
Image00299.tif,63624.0,32472.0,16446.0,8095.0,4165.0,2155.0,1109.0,588.0,287.0,140.0,60.0,37.0,1.0
Image00300.tif,63641.0,31879.0,16154.0,8450.0,4266.0,2100.0,1120.0,568.0,310.0,150.0,75.0,30.0,1.0
Image00301.tif,64125.0,32339.0,16244.0,8215.0,4046.0,2189.0,1091.0,570.0,274.0,144.0,94.0,26.0,1.0
Image00302.tif,64348.0,32629.0,16419.0,8268.0,4169.0,2024.0,1061.0,520.0,280.0,148.0,59.0,38.0,1.0
Image00303.tif,64155.0,32224.0,16121.0,8271.0,4164.0,2172.0,1094.0,551.0,289.0,142.0,87.0,43.0,1.0
Image00304.tif,60898.0,30290.0,15355.0,7728.0,4025.0,2149.0,1123.0,699.0,378.0,225.0,122.0,120.0,1.0
Image00305.tif,63800.0,32227.0,16391.0,8248.0,4138.0,2176.0,1108.0,535.0,287.0,146.0,74.0,43.0,1.0
Image00306.tif,65628.0,32952.0,16545.0,8098.0,4035.0,2055.0,986.0,504.0,260.0,130.0,67.0,40.0,1.0
Image00307.tif,65227.0,32640.0,16313.0,8245.0,4125.0,2097.0,1032.0,549.0,258.0,126.0,55.0,29.0,1.0
Image00308.tif,65009.0,32912.0,16265.0,8173.0,4193.0,2022.0,1010.0,546.0,254.0,139.0,72.0,38.0,1.0
Image00309.tif,65708.0,32783.0,16294.0,8282.0,4219.0,2027.0,966.0,497.0,231.0,112.0,73.0,32.0,1.0
Image00310.tif,61519.0,31536.0,15924.0,8247.0,4391.0,2245.0,1205.0,659.0,306.0,214.0,114.0,55.0,1.0
Image00311.tif,64401.0,32583.0,16089.0,8218.0,4128.0,2089.0,1092.0,541.0,288.0,114.0,58.0,32.0,1.0
Image00312.tif,65426.0,32668.0,16377.0,8252.0,4014.0,2071.0,1064.0,505.0,248.0,141.0,59.0,42.0,1.0
Image00313.tif,65161.0,32666.0,16550.0,8053.0,4111.0,2157.0,988.0,526.0,266.0,132.0,58.0,30.0,1.0
Image00314.tif,65398.0,32521.0,16317.0,8323.0,4149.0,2063.0,1028.0,494.0,276.0,127.0,53.0,30.0,1.0
Image00315.tif,65440.0,32836.0,16286.0,8201.0,4106.0,2083.0,1004.0,535.0,270.0,121.0,59.0,32.0,1.0
Image00316.tif,63020.0,32021.0,16200.0,8223.0,4264.0,2127.0,1137.0,613.0,278.0,165.0,100.0,43.0,1.0
Image00317.tif,64384.0,32571.0,16491.0,8260.0,4115.0,2071.0,1095.0,495.0,285.0,117.0,84.0,27.0,1.0
Image00318.tif,64446.0,32259.0,16299.0,8197.0,4153.0,2186.0,1085.0,558.0,276.0,134.0,61.0,42.0,1.0
Image00319.tif,61798.0,31171.0,16051.0,8022.0,4102.0,2200.0,1115.0,594.0,315.0,176.0,121.0,69.0,1.0
Image00320.tif,64633.0,32843.0,16231.0,8173.0,4109.0,2146.0,1073.0,511.0,270.0,121.0,84.0,33.0,1.0
Image00321.tif,65532.0,32830.0,16346.0,8215.0,4166.0,2018.0,1036.0,478.0,257.0,129.0,73.0,23.0,1.0
Image00322.tif,64924.0,32936.0,16518.0,8103.0,4130.0,2111.0,962.0,533.0,233.0,115.0,74.0,28.0,1.0
Image00323.tif,65386.0,32654.0,16418.0,8230.0,4126.0,2027.0,1089.0,519.0,233.0,148.0,50.0,22.0,1.0
Image00324.tif,61680.0,30646.0,15721.0,7715.0,4094.0,2085.0,1159.0,610.0,330.0,222.0,139.0,86.0,1.0
Image00325.tif,63858.0,32299.0,16207.0,8223.0,4167.0,2142.0,1101.0,570.0,299.0,162.0,72.0,32.0,1.0
Image00326.tif,64524.0,32220.0,16262.0,8123.0,4203.0,2112.0,1093.0,576.0,313.0,155.0,60.0,35.0,1.0
Image00327.tif,65919.0,32653.0,16599.0,8110.0,4016.0,2031.0,1060.0,507.0,241.0,129.0,64.0,33.0,1.0
Image00328.tif,64159.0,32620.0,16182.0,8271.0,4127.0,2090.0,1102.0,537.0,278.0,150.0,80.0,33.0,1.0
Image00329.tif,64482.0,32268.0,16267.0,8120.0,4193.0,2072.0,1085.0,558.0,265.0,159.0,77.0,36.0,1.0
Image00330.tif,65497.0,32919.0,16296.0,8069.0,4157.0,2080.0,1012.0,492.0,288.0,116.0,70.0,38.0,1.0
Image00331.tif,65172.0,32626.0,16473.0,8218.0,4116.0,2063.0,1049.0,495.0,250.0,137.0,60.0,37.0,1.0
Image00332.tif,62359.0,31583.0,16344.0,8164.0,4370.0,2232.0,1099.0,618.0,316.0,181.0,93.0,41.0,1.0
Image00333.tif,65428.0,32508.0,16259.0,8284.0,4142.0,2056.0,976.0,562.0,264.0,125.0,74.0,42.0,1.0
Image00334.tif,64771.0,32670.0,16466.0,8150.0,4132.0,2135.0,1000.0,523.0,270.0,150.0,64.0,29.0,1.0
Image00335.tif,65025.0,32799.0,16486.0,8123.0,4139.0,2113.0,993.0,491.0,269.0,131.0,68.0,34.0,1.0
Image00336.tif,64419.0,32359.0,16347.0,8274.0,4212.0,2066.0,1119.0,532.0,269.0,128.0,58.0,38.0,1.0
Image00337.tif,65678.0,32551.0,16473.0,8073.0,4138.0,2089.0,1062.0,506.0,250.0,127.0,74.0,22.0,1.0
Image00338.tif,60635.0,31076.0,15853.0,8261.0,4433.0,2247.0,1246.0,646.0,345.0,222.0,128.0,67.0,1.0
Image00339.tif,65451.0,32642.0,16371.0,8124.0,4237.0,2110.0,992.0,505.0,243.0,120.0,69.0,31.0,1.0
Image00340.tif,63806.0,32147.0,16226.0,8112.0,4083.0,2113.0,1078.0,554.0,327.0,148.0,82.0,41.0,1.0
Image00341.tif,65335.0,32852.0,16229.0,8253.0,4137.0,2093.0,983.0,497.0,259.0,141.0,66.0,31.0,1.0
Image00342.tif,65082.0,33003.0,16365.0,8215.0,4049.0,2050.0,996.0,527.0,265.0,123.0,67.0,36.0,1.0
Image00343.tif,64373.0,32501.0,16388.0,8214.0,4119.0,2062.0,1134.0,540.0,259.0,137.0,72.0,33.0,1.0
Image00344.tif,62374.0,31722.0,15991.0,8264.0,4178.0,2294.0,1117.0,608.0,341.0,192.0,93.0,55.0,1.0
Image00345.tif,64019.0,32261.0,16150.0,8355.0,4180.0,2112.0,1087.0,548.0,309.0,158.0,67.0,35.0,1.0
Image00346.tif,64843.0,32620.0,16063.0,8226.0,4200.0,2120.0,1090.0,527.0,264.0,145.0,64.0,25.0,1.0
Image00347.tif,65631.0,32797.0,16387.0,8102.0,4149.0,2048.0,978.0,531.0,268.0,133.0,68.0,28.0,1.0
Image00348.tif,65451.0,32999.0,16314.0,8184.0,4158.0,2075.0,1025.0,483.0,265.0,137.0,42.0,19.0,1.0
Image00349.tif,65490.0,32597.0,16417.0,8196.0,4170.0,2131.0,1018.0,487.0,252.0,103.0,54.0,42.0,1.0
Image00350.tif,65346.0,32778.0,16555.0,8118.0,4090.0,2006.0,1027.0,523.0,273.0,144.0,50.0,34.0,1.0
Image00351.tif,65197.0,32700.0,16383.0,8190.0,4120.0,2014.0,1048.0,526.0,284.0,135.0,73.0,31.0,1.0
Image00352.tif,65040.0,32494.0,16289.0,8337.0,4157.0,2051.0,1050.0,506.0,270.0,122.0,69.0,32.0,1.0
Image00353.tif,65347.0,32623.0,16455.0,8161.0,4168.0,2013.0,1019.0,523.0,258.0,134.0,66.0,41.0,1.0
Image00354.tif,65398.0,32614.0,16347.0,8168.0,4147.0,1994.0,1013.0,524.0,251.0,139.0,84.0,35.0,1.0
Image00355.tif,65073.0,32658.0,16467.0,8118.0,4120.0,2055.0,1032.0,549.0,246.0,148.0,75.0,24.0,1.0
Image00356.tif,65443.0,32741.0,16393.0,8248.0,4078.0,2038.0,987.0,534.0,245.0,135.0,61.0,38.0,1.0
Image00357.tif,65240.0,32731.0,16385.0,8067.0,4128.0,2093.0,1055.0,504.0,245.0,136.0,66.0,38.0,1.0
Image00358.tif,65093.0,32518.0,16325.0,8163.0,4110.0,2077.0,999.0,520.0,302.0,139.0,71.0,42.0,1.0
Image00359.tif,56430.0,26832.0,13584.0,6876.0,3570.0,1917.0,1128.0,695.0,431.0,316.0,261.0,178.0,1.0
Image00360.tif,45202.0,19210.0,9812.0,5343.0,3083.0,1919.0,1221.0,865.0,636.0,526.0,458.0,394.0,1.0
Image00361.tif,60149.0,29144.0,14782.0,7588.0,3749.0,1996.0,1139.0,638.0,386.0,205.0,182.0,141.0,1.0
Image00362.tif,53940.0,25150.0,12698.0,6533.0,3475.0,1888.0,1086.0,722.0,494.0,363.0,301.0,220.0,1.0
Image00363.tif,65211.0,32837.0,16316.0,8154.0,4125.0,2077.0,1051.0,504.0,251.0,124.0,69.0,35.0,1.0
Image00364.tif,65832.0,33015.0,16505.0,8140.0,4023.0,2016.0,1008.0,498.0,235.0,114.0,71.0,30.0,1.0
Image00365.tif,65832.0,32951.0,16339.0,8276.0,4029.0,2003.0,1009.0,485.0,272.0,130.0,60.0,42.0,1.0
Image00366.tif,65372.0,32560.0,16493.0,8143.0,4061.0,2089.0,1032.0,524.0,268.0,123.0,65.0,36.0,1.0
Image00367.tif,65388.0,32798.0,16362.0,8193.0,4064.0,2066.0,1038.0,528.0,280.0,108.0,59.0,28.0,1.0
Image00368.tif,65177.0,32587.0,16369.0,8326.0,4089.0,2055.0,1013.0,534.0,258.0,148.0,56.0,33.0,1.0
Image00369.tif,64894.0,32766.0,16369.0,8259.0,4112.0,2076.0,1033.0,509.0,275.0,121.0,65.0,34.0,1.0
Image00370.tif,65639.0,33193.0,16399.0,8223.0,3984.0,1957.0,1053.0,484.0,256.0,129.0,62.0,38.0,1.0
Image00371.tif,65822.0,32584.0,16389.0,8193.0,4064.0,1999.0,1065.0,527.0,251.0,124.0,72.0,36.0,1.0
Image00372.tif,64914.0,32537.0,16103.0,8251.0,3943.0,2125.0,1169.0,520.0,302.0,149.0,65.0,41.0,1.0
Image00373.tif,63776.0,31906.0,16182.0,8386.0,4184.0,2182.0,1081.0,557.0,299.0,170.0,84.0,39.0,1.0
Image00374.tif,63858.0,32295.0,16104.0,8295.0,4182.0,2173.0,1082.0,571.0,275.0,164.0,75.0,39.0,1.0
Image00375.tif,60641.0,29960.0,15119.0,7644.0,3932.0,2090.0,1096.0,595.0,336.0,207.0,123.0,110.0,1.0
Image00376.tif,64473.0,32317.0,16353.0,8113.0,4199.0,2077.0,1069.0,545.0,285.0,165.0,74.0,42.0,1.0
Image00377.tif,65788.0,32682.0,16436.0,8072.0,4031.0,2112.0,1031.0,517.0,245.0,120.0,71.0,42.0,1.0
Image00378.tif,58607.0,30592.0,16198.0,8461.0,4431.0,2421.0,1305.0,674.0,369.0,200.0,125.0,69.0,1.0
Image00379.tif,64209.0,32062.0,16097.0,8048.0,4253.0,2102.0,1022.0,521.0,280.0,181.0,93.0,57.0,1.0
Image00380.tif,56841.0,29457.0,15759.0,8461.0,4639.0,2494.0,1346.0,747.0,402.0,261.0,141.0,105.0,1.0
Image00381.tif,65253.0,32505.0,16360.0,8148.0,4085.0,2086.0,1036.0,553.0,271.0,144.0,63.0,43.0,1.0
Image00382.tif,61845.0,29691.0,15311.0,7961.0,4211.0,2250.0,1217.0,722.0,402.0,253.0,147.0,124.0,1.0
Image00383.tif,64770.0,31598.0,16154.0,8375.0,4155.0,2196.0,1149.0,524.0,298.0,157.0,70.0,42.0,1.0
Image00384.tif,65305.0,32854.0,16361.0,8221.0,4163.0,2099.0,1011.0,467.0,226.0,125.0,61.0,34.0,1.0
Image00385.tif,64530.0,31796.0,15929.0,8114.0,4255.0,2116.0,1112.0,605.0,303.0,179.0,90.0,49.0,1.0
Image00386.tif,65293.0,32650.0,16246.0,8338.0,4093.0,2072.0,1042.0,536.0,266.0,127.0,57.0,26.0,1.0
Image00387.tif,65474.0,32519.0,15989.0,8122.0,4187.0,2118.0,1094.0,537.0,250.0,138.0,64.0,43.0,1.0
Image00388.tif,65805.0,32518.0,16273.0,8304.0,4066.0,2009.0,1057.0,551.0,233.0,122.0,68.0,31.0,1.0
Image00389.tif,65543.0,32888.0,16365.0,8107.0,4175.0,2015.0,1020.0,474.0,269.0,130.0,73.0,32.0,1.0
Image00390.tif,60819.0,28555.0,15064.0,8279.0,4477.0,2360.0,1449.0,825.0,435.0,264.0,161.0,96.0,1.0
Image00391.tif,65808.0,32820.0,16397.0,8156.0,4084.0,2035.0,998.0,514.0,266.0,134.0,59.0,28.0,1.0
Image00392.tif,63279.0,30329.0,15621.0,8138.0,4311.0,2207.0,1185.0,682.0,364.0,226.0,140.0,70.0,1.0
Image00393.tif,65385.0,32118.0,16032.0,8308.0,4076.0,2073.0,1105.0,537.0,302.0,170.0,68.0,33.0,1.0
Image00394.tif,62658.0,30072.0,15358.0,8092.0,4322.0,2306.0,1238.0,666.0,392.0,203.0,138.0,102.0,1.0
Image00395.tif,62342.0,31840.0,16151.0,8227.0,4276.0,2176.0,1148.0,634.0,329.0,157.0,96.0,53.0,1.0
Image00396.tif,62447.0,30340.0,15255.0,7988.0,4319.0,2272.0,1275.0,702.0,417.0,220.0,155.0,110.0,1.0
Image00397.tif,64863.0,32140.0,16136.0,8265.0,4110.0,2089.0,1121.0,597.0,269.0,150.0,72.0,35.0,1.0
Image00398.tif,64182.0,30761.0,15803.0,8054.0,4161.0,2134.0,1163.0,661.0,350.0,205.0,121.0,83.0,1.0
Image00399.tif,64620.0,30978.0,15807.0,7923.0,3961.0,2051.0,1095.0,641.0,322.0,188.0,120.0,80.0,1.0
Image00400.tif,62611.0,30596.0,15271.0,7979.0,4069.0,2175.0,1198.0,667.0,395.0,214.0,144.0,107.0,1.0
Image00401.tif,64971.0,31099.0,16013.0,8185.0,4188.0,2167.0,1163.0,588.0,334.0,154.0,90.0,49.0,1.0
Image00402.tif,65058.0,31349.0,15678.0,8202.0,4243.0,2227.0,1186.0,554.0,341.0,169.0,77.0,46.0,1.0
Image00403.tif,65496.0,32871.0,16358.0,8048.0,4032.0,2037.0,1032.0,567.0,255.0,148.0,74.0,34.0,1.0
Image00404.tif,60231.0,31004.0,16092.0,8476.0,4223.0,2337.0,1278.0,672.0,348.0,190.0,104.0,70.0,1.0
Image00405.tif,64287.0,32334.0,16406.0,8197.0,4217.0,2099.0,1049.0,550.0,292.0,140.0,64.0,25.0,1.0
Image00406.tif,65590.0,32878.0,16376.0,8231.0,4027.0,1970.0,1063.0,532.0,281.0,114.0,61.0,23.0,1.0
Image00407.tif,64142.0,32164.0,16181.0,8020.0,4098.0,2048.0,1085.0,532.0,293.0,159.0,100.0,50.0,1.0
Image00408.tif,64579.0,32583.0,16271.0,8232.0,4070.0,2088.0,1097.0,529.0,275.0,157.0,89.0,31.0,1.0
Image00409.tif,65366.0,32812.0,16316.0,8038.0,4148.0,2097.0,1044.0,498.0,266.0,127.0,81.0,27.0,1.0
Image00410.tif,60020.0,29948.0,15106.0,7833.0,4265.0,2129.0,1203.0,619.0,410.0,216.0,141.0,120.0,1.0
Image00411.tif,65463.0,32933.0,16414.0,8187.0,4067.0,2022.0,966.0,528.0,269.0,140.0,76.0,21.0,1.0
Image00412.tif,65854.0,32960.0,16338.0,8046.0,4057.0,2057.0,1018.0,519.0,233.0,148.0,66.0,40.0,1.0
Image00413.tif,65201.0,32649.0,16162.0,8215.0,4168.0,2112.0,1042.0,501.0,278.0,145.0,65.0,29.0,1.0
Image00414.tif,64828.0,32544.0,16365.0,8376.0,4222.0,2013.0,1041.0,481.0,261.0,140.0,64.0,36.0,1.0
Image00415.tif,62312.0,31496.0,16199.0,8449.0,4401.0,2319.0,1083.0,595.0,282.0,154.0,80.0,52.0,1.0
