image_name,sl_1,sl_2,sl_3,sl_4,sl_5,sl_6,sl_7,sl_8,sl_9,sl_10,sl_11,sl_12,target
Image00954.tif,58223.0,28891.0,14733.0,7791.0,4268.0,2294.0,1401.0,854.0,529.0,336.0,233.0,178.0,1.0
Image00968.tif,51621.0,25457.0,13230.0,7331.0,4236.0,2553.0,1609.0,1086.0,770.0,547.0,392.0,249.0,1.0
Image00983.tif,63840.0,31699.0,15761.0,7799.0,4114.0,1916.0,980.0,516.0,256.0,131.0,65.0,42.0,1.0
Image00997.tif,60646.0,29925.0,15002.0,7561.0,3809.0,1871.0,1031.0,486.0,276.0,161.0,78.0,48.0,1.0
Image00029.tif,60514.0,30577.0,15550.0,8079.0,4378.0,2353.0,1315.0,705.0,404.0,240.0,159.0,69.0,1.0
Image00001.tif,61749.0,30329.0,15707.0,7994.0,4285.0,2291.0,1265.0,674.0,404.0,223.0,157.0,103.0,1.0
Image00767.tif,59824.0,30067.0,14975.0,7583.0,3742.0,1920.0,960.0,498.0,215.0,121.0,61.0,27.0,1.0
Image00773.tif,64816.0,32362.0,16218.0,8258.0,4109.0,2059.0,1047.0,590.0,278.0,158.0,71.0,51.0,1.0
Image00015.tif,58553.0,29161.0,14850.0,7697.0,4213.0,2223.0,1367.0,823.0,500.0,284.0,214.0,137.0,1.0
Image00834.tif,63696.0,31585.0,16020.0,7961.0,4041.0,2112.0,1047.0,576.0,319.0,175.0,98.0,64.0,1.0
Image00820.tif,64597.0,32251.0,16299.0,8246.0,4168.0,2105.0,1086.0,546.0,261.0,143.0,70.0,32.0,1.0
Image00808.tif,60604.0,30188.0,15234.0,7688.0,4026.0,2049.0,1158.0,686.0,390.0,242.0,157.0,109.0,1.0
Image00149.tif,63582.0,32316.0,16484.0,8188.0,4169.0,2154.0,1078.0,529.0,285.0,171.0,68.0,44.0,1.0
Image00175.tif,60714.0,30466.0,15867.0,8072.0,4271.0,2355.0,1258.0,728.0,427.0,214.0,136.0,96.0,1.0
Image00613.tif,63859.0,31885.0,16078.0,8108.0,4263.0,2169.0,1089.0,621.0,282.0,170.0,96.0,66.0,1.0
Image00607.tif,60122.0,29812.0,15487.0,7936.0,4327.0,2394.0,1319.0,785.0,432.0,251.0,156.0,97.0,1.0
Image00161.tif,61329.0,31177.0,15514.0,7993.0,4376.0,2376.0,1298.0,691.0,374.0,208.0,130.0,57.0,1.0
Image00388.tif,65517.0,32387.0,16169.0,8357.0,4052.0,2075.0,1055.0,507.0,299.0,143.0,67.0,38.0,1.0
Image00439.tif,60026.0,30610.0,15601.0,8189.0,4258.0,2319.0,1218.0,764.0,381.0,254.0,139.0,113.0,1.0
Image00411.tif,65744.0,32756.0,16435.0,8136.0,4095.0,2064.0,1023.0,506.0,246.0,128.0,59.0,35.0,1.0
Image00377.tif,65070.0,32705.0,16289.0,8062.0,4190.0,2073.0,1087.0,529.0,256.0,138.0,62.0,36.0,1.0
Image00363.tif,65545.0,32561.0,16481.0,8209.0,4053.0,1984.0,1030.0,558.0,273.0,139.0,49.0,32.0,1.0
Image00405.tif,62921.0,31529.0,16157.0,8172.0,4209.0,2224.0,1200.0,622.0,294.0,176.0,92.0,46.0,1.0
Image00338.tif,60032.0,30073.0,15251.0,8073.0,4205.0,2345.0,1287.0,724.0,448.0,278.0,167.0,110.0,1.0
Image00304.tif,58731.0,29589.0,15113.0,7581.0,3896.0,2031.0,1002.0,580.0,296.0,176.0,112.0,72.0,1.0
Image00462.tif,63079.0,32163.0,16197.0,8260.0,4265.0,2161.0,1137.0,614.0,292.0,141.0,77.0,37.0,1.0
Image00476.tif,58769.0,28955.0,14751.0,7785.0,4165.0,2348.0,1349.0,851.0,515.0,353.0,231.0,145.0,1.0
Image00310.tif,60700.0,30863.0,15458.0,8013.0,4259.0,2317.0,1262.0,677.0,384.0,279.0,151.0,90.0,1.0
Image00489.tif,63282.0,31803.0,16129.0,8037.0,4163.0,2140.0,1174.0,617.0,336.0,177.0,106.0,52.0,1.0
Image00884.tif,60845.0,30399.0,15281.0,7827.0,4104.0,2219.0,1193.0,702.0,424.0,275.0,200.0,109.0,1.0
Image00648.tif,42852.0,24323.0,12857.0,7527.0,4501.0,2758.0,1837.0,1150.0,798.0,582.0,419.0,320.0,1.0
Image00890.tif,65078.0,32641.0,16348.0,8298.0,4055.0,2046.0,1039.0,539.0,269.0,150.0,67.0,32.0,1.0
Image00660.tif,61689.0,30997.0,15634.0,8120.0,4164.0,2156.0,1182.0,679.0,399.0,228.0,143.0,74.0,1.0
Image00106.tif,61526.0,31187.0,15481.0,8195.0,4186.0,2354.0,1224.0,692.0,379.0,225.0,119.0,75.0,1.0
Image00112.tif,59964.0,30089.0,15429.0,8204.0,4390.0,2392.0,1401.0,723.0,411.0,234.0,146.0,89.0,1.0
Image00674.tif,62658.0,31146.0,15703.0,8079.0,4366.0,2250.0,1216.0,693.0,352.0,189.0,106.0,64.0,1.0
Image00847.tif,50172.0,25123.0,12793.0,6592.0,3528.0,1921.0,1149.0,684.0,417.0,291.0,214.0,128.0,1.0
Image00853.tif,58057.0,30221.0,15315.0,8188.0,4492.0,2391.0,1419.0,788.0,457.0,256.0,138.0,117.0,1.0
Image00728.tif,61651.0,31158.0,15800.0,8281.0,4272.0,2204.0,1206.0,652.0,408.0,208.0,94.0,78.0,1.0
Image00714.tif,65784.0,32314.0,16502.0,8189.0,4052.0,2042.0,1020.0,519.0,272.0,134.0,67.0,41.0,1.0
Image00072.tif,53936.0,27681.0,13930.0,7468.0,3830.0,2044.0,1204.0,658.0,377.0,215.0,162.0,111.0,1.0
Image00066.tif,63173.0,31871.0,16456.0,8325.0,4108.0,2140.0,1112.0,606.0,311.0,162.0,82.0,38.0,1.0
Image00700.tif,64514.0,32468.0,16111.0,8197.0,4123.0,2077.0,1065.0,513.0,226.0,130.0,69.0,31.0,1.0
Image00933.tif,65162.0,32540.0,16328.0,8153.0,4196.0,2063.0,1080.0,538.0,255.0,136.0,56.0,31.0,1.0
Image00099.tif,63854.0,32096.0,16075.0,8302.0,4163.0,2158.0,1095.0,592.0,313.0,161.0,88.0,33.0,1.0
Image00927.tif,65384.0,32575.0,16400.0,8146.0,4128.0,2061.0,1016.0,527.0,264.0,137.0,66.0,41.0,1.0
Image00258.tif,64921.0,32606.0,16282.0,8242.0,4025.0,2050.0,961.0,526.0,288.0,164.0,79.0,51.0,1.0
Image00270.tif,64971.0,32451.0,16147.0,8121.0,4131.0,2124.0,1048.0,559.0,274.0,155.0,75.0,40.0,1.0
Image00516.tif,62041.0,31098.0,15611.0,8096.0,4227.0,2235.0,1182.0,711.0,385.0,228.0,149.0,77.0,1.0
Image00502.tif,65794.0,32722.0,16256.0,8256.0,4136.0,2013.0,1030.0,485.0,248.0,146.0,76.0,37.0,1.0
Image00264.tif,63477.0,32164.0,16007.0,7937.0,4171.0,2123.0,1147.0,599.0,305.0,173.0,105.0,76.0,1.0
Image00503.tif,65628.0,32461.0,16441.0,8130.0,4040.0,2060.0,1085.0,506.0,285.0,129.0,70.0,34.0,1.0
Image00265.tif,64716.0,32701.0,16267.0,8323.0,4150.0,2070.0,1039.0,512.0,272.0,129.0,66.0,32.0,1.0
Image00271.tif,65299.0,33063.0,16543.0,8212.0,4098.0,2005.0,980.0,488.0,251.0,135.0,59.0,35.0,1.0
Image00517.tif,57374.0,29281.0,14857.0,7668.0,4123.0,2273.0,1296.0,756.0,432.0,285.0,164.0,104.0,1.0
Image00259.tif,65308.0,32803.0,16583.0,8202.0,4016.0,2045.0,1057.0,482.0,240.0,139.0,60.0,29.0,1.0
Image00098.tif,65744.0,32403.0,16296.0,8224.0,4048.0,2143.0,973.0,528.0,282.0,140.0,71.0,34.0,1.0
Image00926.tif,60177.0,29877.0,15151.0,7692.0,3985.0,2070.0,1040.0,481.0,271.0,160.0,86.0,42.0,1.0
Image00932.tif,65674.0,32745.0,16510.0,8111.0,4105.0,2020.0,1014.0,491.0,258.0,139.0,70.0,32.0,1.0
Image00067.tif,61464.0,31354.0,16012.0,8309.0,4298.0,2231.0,1147.0,597.0,341.0,222.0,93.0,47.0,1.0
Image00701.tif,65582.0,32660.0,16352.0,8124.0,4001.0,1993.0,982.0,485.0,276.0,143.0,83.0,35.0,1.0
Image00715.tif,65265.0,32555.0,16393.0,8278.0,4010.0,2023.0,1072.0,493.0,268.0,147.0,56.0,30.0,1.0
Image00073.tif,62279.0,31352.0,15908.0,8311.0,4076.0,2204.0,1136.0,637.0,321.0,167.0,127.0,48.0,1.0
Image00729.tif,58420.0,29309.0,14604.0,7330.0,3585.0,1743.0,917.0,401.0,251.0,126.0,67.0,31.0,1.0
Image00852.tif,65222.0,32358.0,16298.0,8344.0,4209.0,2072.0,999.0,512.0,250.0,147.0,77.0,35.0,1.0
Image00846.tif,63658.0,32149.0,15889.0,8191.0,4044.0,2138.0,1083.0,573.0,304.0,174.0,101.0,48.0,1.0
Image00113.tif,64868.0,32411.0,16584.0,8113.0,4167.0,2098.0,1038.0,525.0,243.0,142.0,73.0,39.0,1.0
Image00675.tif,61868.0,31919.0,16412.0,8236.0,4213.0,2234.0,1178.0,603.0,315.0,168.0,104.0,35.0,1.0
Image00661.tif,64668.0,32672.0,16517.0,8188.0,4058.0,2148.0,1064.0,507.0,262.0,128.0,60.0,30.0,1.0
Image00107.tif,62183.0,31551.0,16122.0,8135.0,4232.0,2180.0,1191.0,616.0,355.0,239.0,94.0,54.0,1.0
Image00891.tif,65025.0,32567.0,16410.0,8201.0,4207.0,2023.0,1014.0,513.0,304.0,131.0,63.0,29.0,1.0
Image00649.tif,60317.0,30315.0,15262.0,7941.0,4382.0,2341.0,1286.0,744.0,446.0,239.0,174.0,135.0,1.0
Image00885.tif,58010.0,28397.0,14170.0,7656.0,4106.0,2295.0,1351.0,889.0,552.0,376.0,263.0,157.0,1.0
Image00488.tif,62886.0,31414.0,15785.0,8093.0,4252.0,2199.0,1220.0,654.0,361.0,207.0,101.0,50.0,1.0
Image00477.tif,64866.0,32358.0,16442.0,8316.0,4081.0,2063.0,1023.0,569.0,252.0,129.0,72.0,37.0,1.0
Image00311.tif,63980.0,32389.0,16000.0,8375.0,4246.0,2100.0,1094.0,577.0,277.0,131.0,82.0,31.0,1.0
Image00305.tif,61302.0,31009.0,15756.0,8219.0,4321.0,2319.0,1202.0,695.0,392.0,196.0,128.0,66.0,1.0
Image00463.tif,64741.0,32102.0,16017.0,8181.0,4170.0,2175.0,1087.0,548.0,310.0,134.0,68.0,54.0,1.0
Image00339.tif,65312.0,32957.0,16375.0,8005.0,4133.0,2082.0,1027.0,516.0,257.0,122.0,76.0,35.0,1.0
Image00449.tif,58182.0,29146.0,14865.0,8104.0,4396.0,2569.0,1395.0,812.0,504.0,324.0,191.0,120.0,1.0
Image00313.tif,65213.0,32551.0,16391.0,8050.0,4141.0,2091.0,1046.0,537.0,267.0,138.0,80.0,33.0,1.0
Image00475.tif,65592.0,32636.0,16401.0,8148.0,4096.0,2046.0,1027.0,530.0,270.0,112.0,82.0,34.0,1.0
Image00461.tif,65607.0,32686.0,16359.0,8085.0,4173.0,1997.0,1048.0,550.0,260.0,123.0,65.0,34.0,1.0
Image00307.tif,64407.0,32370.0,16220.0,8062.0,4274.0,2173.0,1048.0,565.0,284.0,151.0,68.0,31.0,1.0
Image00893.tif,65092.0,32775.0,16256.0,8248.0,4172.0,1977.0,1044.0,574.0,261.0,132.0,56.0,23.0,1.0
Image00139.tif,65471.0,32432.0,16229.0,8201.0,4318.0,2083.0,1038.0,501.0,265.0,104.0,56.0,28.0,1.0
Image00887.tif,59292.0,29485.0,14642.0,7507.0,3734.0,1903.0,894.0,482.0,225.0,134.0,65.0,30.0,1.0
Image00677.tif,62386.0,31131.0,15877.0,8126.0,4215.0,2224.0,1192.0,690.0,367.0,186.0,125.0,87.0,1.0
Image00111.tif,62029.0,31097.0,15950.0,8179.0,4281.0,2272.0,1203.0,668.0,348.0,208.0,93.0,66.0,1.0
Image00105.tif,64241.0,32411.0,16311.0,8111.0,4220.0,2137.0,1064.0,569.0,271.0,143.0,70.0,37.0,1.0
Image00663.tif,64278.0,32296.0,16139.0,8141.0,4118.0,2158.0,1125.0,551.0,314.0,158.0,82.0,32.0,1.0
Image00850.tif,65011.0,31956.0,15957.0,8078.0,4189.0,2173.0,1141.0,555.0,294.0,171.0,90.0,46.0,1.0
Image00688.tif,64866.0,32355.0,16378.0,8238.0,4128.0,2178.0,1078.0,499.0,250.0,148.0,71.0,26.0,1.0
Image00844.tif,60563.0,31355.0,16187.0,8301.0,4349.0,2252.0,1258.0,641.0,338.0,206.0,109.0,59.0,1.0
Image00878.tif,57958.0,29252.0,14658.0,7786.0,4332.0,2461.0,1513.0,883.0,559.0,337.0,217.0,131.0,1.0
Image00059.tif,64851.0,32463.0,16226.0,8192.0,4108.0,2048.0,1020.0,574.0,259.0,165.0,78.0,30.0,1.0
Image00703.tif,64159.0,32424.0,16129.0,8148.0,4113.0,2061.0,1081.0,565.0,299.0,155.0,84.0,56.0,1.0
Image00065.tif,63807.0,31876.0,15910.0,8223.0,4158.0,2124.0,1163.0,569.0,317.0,179.0,100.0,60.0,1.0
Image00071.tif,59153.0,29870.0,15395.0,8227.0,4447.0,2510.0,1415.0,719.0,411.0,230.0,147.0,75.0,1.0
Image00717.tif,64651.0,32507.0,16113.0,8063.0,4074.0,2051.0,963.0,508.0,255.0,132.0,67.0,29.0,1.0
Image00924.tif,58291.0,29289.0,15298.0,8226.0,4551.0,2459.0,1396.0,825.0,480.0,280.0,155.0,109.0,1.0
Image00930.tif,52519.0,26427.0,13598.0,7095.0,3701.0,1952.0,1137.0,608.0,332.0,188.0,135.0,91.0,1.0
Image00918.tif,53656.0,26824.0,14190.0,7625.0,4111.0,2410.0,1423.0,781.0,481.0,317.0,197.0,123.0,1.0
Image00529.tif,64839.0,32882.0,16315.0,8092.0,4174.0,2077.0,1056.0,524.0,254.0,129.0,67.0,35.0,1.0
Image00267.tif,62425.0,31660.0,16159.0,8290.0,4194.0,2230.0,1100.0,639.0,336.0,188.0,105.0,46.0,1.0
Image00501.tif,59970.0,30303.0,15197.0,7948.0,4255.0,2336.0,1367.0,778.0,426.0,267.0,164.0,110.0,1.0
Image00515.tif,64196.0,32511.0,16147.0,8304.0,4180.0,2116.0,1113.0,544.0,290.0,123.0,66.0,33.0,1.0
Image00273.tif,65374.0,32607.0,16365.0,8149.0,4171.0,2076.0,997.0,533.0,259.0,148.0,64.0,23.0,1.0
Image00298.tif,58161.0,29311.0,14845.0,7659.0,3954.0,1980.0,1044.0,583.0,290.0,167.0,111.0,69.0,1.0
Image00299.tif,61489.0,31256.0,15779.0,8067.0,4224.0,2317.0,1197.0,699.0,404.0,202.0,115.0,76.0,1.0
Image00514.tif,62259.0,31062.0,16210.0,8110.0,4302.0,2322.0,1174.0,654.0,331.0,212.0,95.0,56.0,1.0
Image00272.tif,64161.0,32093.0,16371.0,8097.0,4266.0,2150.0,1068.0,569.0,272.0,158.0,72.0,39.0,1.0
Image00266.tif,64217.0,32368.0,16333.0,8164.0,4077.0,2085.0,1052.0,499.0,251.0,114.0,62.0,35.0,1.0
Image00500.tif,65101.0,32191.0,16223.0,8131.0,4213.0,2088.0,1106.0,551.0,264.0,154.0,75.0,36.0,1.0
Image00528.tif,61591.0,30896.0,15686.0,7962.0,4167.0,2241.0,1241.0,684.0,392.0,236.0,161.0,91.0,1.0
Image00919.tif,65814.0,33093.0,16244.0,8091.0,4084.0,2052.0,1043.0,489.0,272.0,128.0,63.0,28.0,1.0
Image00931.tif,56117.0,28397.0,14939.0,8213.0,4501.0,2546.0,1532.0,957.0,506.0,359.0,204.0,142.0,1.0
Image00925.tif,59945.0,30136.0,14998.0,8002.0,4106.0,2269.0,1294.0,807.0,468.0,272.0,200.0,135.0,1.0
Image00070.tif,64618.0,32351.0,16433.0,8228.0,4120.0,2128.0,1080.0,515.0,260.0,140.0,74.0,36.0,1.0
Image00716.tif,65468.0,32772.0,16451.0,8180.0,4082.0,1996.0,1009.0,551.0,246.0,143.0,68.0,27.0,1.0
Image00702.tif,57006.0,28511.0,13978.0,7168.0,3468.0,1777.0,927.0,441.0,233.0,99.0,51.0,31.0,1.0
Image00064.tif,59401.0,29857.0,15377.0,7957.0,4360.0,2374.0,1396.0,759.0,461.0,274.0,174.0,100.0,1.0
Image00058.tif,56312.0,28364.0,14743.0,7621.0,4381.0,2406.0,1481.0,865.0,538.0,375.0,262.0,186.0,1.0
Image00879.tif,64078.0,32136.0,16013.0,8193.0,4230.0,2143.0,1096.0,561.0,289.0,185.0,94.0,40.0,1.0
Image00845.tif,45377.0,23297.0,11988.0,6662.0,3574.0,1990.0,1193.0,680.0,428.0,270.0,175.0,121.0,1.0
Image00689.tif,57327.0,28613.0,14331.0,7299.0,3555.0,1813.0,987.0,465.0,225.0,143.0,54.0,46.0,1.0
Image00851.tif,65495.0,32719.0,16350.0,8112.0,4116.0,2146.0,1013.0,476.0,268.0,139.0,60.0,29.0,1.0
Image00104.tif,63424.0,31621.0,15918.0,8175.0,4303.0,2114.0,1199.0,626.0,318.0,184.0,85.0,52.0,1.0
Image00662.tif,63191.0,31943.0,16448.0,8285.0,4219.0,2111.0,1146.0,563.0,299.0,159.0,72.0,51.0,1.0
Image00676.tif,58590.0,29203.0,14734.0,7860.0,4555.0,2527.0,1464.0,875.0,521.0,315.0,184.0,124.0,1.0
Image00110.tif,62681.0,31592.0,15853.0,8228.0,4317.0,2169.0,1187.0,662.0,350.0,193.0,85.0,49.0,1.0
Image00138.tif,65491.0,32811.0,16166.0,8226.0,4121.0,2045.0,1030.0,551.0,233.0,138.0,60.0,42.0,1.0
Image00886.tif,58835.0,29298.0,14893.0,7783.0,4152.0,2196.0,1257.0,735.0,423.0,293.0,166.0,107.0,1.0
Image00892.tif,57440.0,28518.0,14285.0,7362.0,3877.0,2052.0,1195.0,694.0,447.0,263.0,166.0,165.0,1.0
Image00460.tif,65077.0,32489.0,16304.0,8220.0,4223.0,2145.0,988.0,522.0,254.0,130.0,67.0,43.0,1.0
Image00306.tif,65660.0,32864.0,16309.0,8104.0,4078.0,1986.0,1046.0,554.0,241.0,144.0,80.0,31.0,1.0
Image00312.tif,64046.0,32456.0,16270.0,8266.0,4114.0,2153.0,1077.0,500.0,302.0,149.0,88.0,42.0,1.0
Image00474.tif,52937.0,27129.0,13323.0,6849.0,3584.0,2010.0,1047.0,551.0,342.0,190.0,112.0,74.0,1.0
Image00448.tif,65494.0,32754.0,16404.0,8193.0,4107.0,2024.0,1058.0,528.0,246.0,126.0,54.0,31.0,1.0
Image00470.tif,65194.0,32811.0,16414.0,8073.0,4136.0,2089.0,990.0,504.0,283.0,143.0,71.0,29.0,1.0
Image00316.tif,61479.0,31345.0,15564.0,8114.0,4219.0,2243.0,1240.0,677.0,349.0,204.0,146.0,84.0,1.0
Image00302.tif,62476.0,31792.0,15856.0,8204.0,4299.0,2209.0,1196.0,604.0,364.0,180.0,105.0,52.0,1.0
Image00464.tif,65484.0,32669.0,16311.0,8266.0,4065.0,2042.0,1013.0,549.0,271.0,117.0,70.0,33.0,1.0
Image00458.tif,61410.0,30994.0,15771.0,8028.0,4308.0,2279.0,1150.0,688.0,407.0,220.0,131.0,88.0,1.0
Image00114.tif,63996.0,32084.0,16267.0,8094.0,4276.0,2173.0,1079.0,567.0,284.0,170.0,76.0,57.0,1.0
Image00672.tif,64753.0,32479.0,16222.0,8033.0,4200.0,2150.0,1066.0,579.0,267.0,141.0,73.0,43.0,1.0
Image00666.tif,60348.0,30688.0,15580.0,8151.0,4323.0,2271.0,1335.0,688.0,404.0,273.0,148.0,93.0,1.0
Image00100.tif,63001.0,31747.0,16335.0,8337.0,4231.0,2197.0,1085.0,560.0,296.0,177.0,90.0,47.0,1.0
Image00128.tif,61802.0,31128.0,15509.0,8097.0,4227.0,2268.0,1255.0,671.0,400.0,208.0,118.0,82.0,1.0
Image00896.tif,65199.0,32787.0,16417.0,8224.0,4028.0,2086.0,1033.0,523.0,250.0,137.0,69.0,36.0,1.0
Image00882.tif,64893.0,32248.0,16227.0,8221.0,4082.0,2068.0,1099.0,552.0,281.0,139.0,73.0,47.0,1.0
Image00869.tif,65651.0,32951.0,16294.0,8124.0,4073.0,2017.0,1024.0,512.0,279.0,133.0,82.0,30.0,1.0
Image00855.tif,64449.0,32827.0,16260.0,8264.0,4111.0,2160.0,1055.0,508.0,277.0,106.0,62.0,45.0,1.0
Image00841.tif,57099.0,30014.0,15561.0,8383.0,4505.0,2444.0,1372.0,822.0,433.0,277.0,150.0,95.0,1.0
Image00699.tif,64072.0,32052.0,16129.0,8237.0,4018.0,2043.0,1056.0,515.0,284.0,139.0,105.0,44.0,1.0
Image00060.tif,57987.0,29460.0,14669.0,7610.0,3863.0,2123.0,1225.0,606.0,411.0,246.0,202.0,145.0,1.0
Image00706.tif,56977.0,27924.0,14275.0,7694.0,4218.0,2374.0,1409.0,867.0,502.0,368.0,249.0,179.0,1.0
Image00712.tif,61743.0,30990.0,15647.0,8086.0,4192.0,2207.0,1274.0,678.0,364.0,241.0,151.0,81.0,1.0
Image00074.tif,60988.0,31069.0,15887.0,8436.0,4320.0,2246.0,1199.0,665.0,353.0,190.0,104.0,50.0,1.0
Image00048.tif,64781.0,32317.0,16364.0,8215.0,4259.0,2072.0,1094.0,529.0,253.0,129.0,71.0,29.0,1.0
Image00909.tif,64593.0,32807.0,16326.0,8132.0,4163.0,2042.0,1126.0,488.0,283.0,137.0,71.0,32.0,1.0
Image00921.tif,61724.0,31173.0,15823.0,8261.0,4450.0,2269.0,1152.0,665.0,362.0,193.0,102.0,64.0,1.0
Image00935.tif,64982.0,32351.0,16153.0,8267.0,4096.0,2115.0,979.0,534.0,285.0,157.0,81.0,49.0,1.0
Image00504.tif,56996.0,28922.0,14635.0,7958.0,4471.0,2502.0,1519.0,860.0,534.0,368.0,208.0,153.0,1.0
Image00262.tif,65768.0,32654.0,16242.0,8132.0,4080.0,2073.0,1041.0,509.0,282.0,127.0,76.0,37.0,1.0
Image00276.tif,63958.0,32197.0,16153.0,8298.0,4103.0,2087.0,1141.0,589.0,298.0,143.0,93.0,49.0,1.0
Image00510.tif,64248.0,32716.0,16209.0,8328.0,4117.0,2082.0,1037.0,577.0,275.0,140.0,60.0,45.0,1.0
Image00538.tif,64945.0,32508.0,16336.0,8180.0,4097.0,2101.0,1059.0,514.0,281.0,133.0,67.0,47.0,1.0
Image00289.tif,65239.0,32658.0,16396.0,8097.0,4185.0,2082.0,1055.0,523.0,260.0,134.0,51.0,33.0,1.0
Image00288.tif,64982.0,32490.0,16518.0,8262.0,4191.0,2048.0,1004.0,527.0,231.0,128.0,72.0,34.0,1.0
Image00539.tif,63054.0,31892.0,16045.0,8347.0,4222.0,2156.0,1122.0,613.0,326.0,178.0,89.0,44.0,1.0
Image00277.tif,61624.0,31433.0,15664.0,8087.0,4313.0,2288.0,1227.0,635.0,392.0,192.0,124.0,73.0,1.0
Image00511.tif,60744.0,30687.0,15428.0,7952.0,4153.0,2296.0,1192.0,729.0,402.0,257.0,169.0,108.0,1.0
Image00505.tif,62146.0,31287.0,15721.0,7872.0,4138.0,2297.0,1178.0,697.0,363.0,257.0,126.0,82.0,1.0
Image00263.tif,65020.0,32623.0,16308.0,8204.0,4034.0,1975.0,1006.0,448.0,275.0,120.0,70.0,31.0,1.0
Image00934.tif,64638.0,32997.0,16456.0,8165.0,4007.0,2067.0,1058.0,533.0,275.0,146.0,63.0,32.0,1.0
Image00920.tif,58747.0,29501.0,15394.0,7886.0,4288.0,2390.0,1293.0,796.0,468.0,292.0,164.0,117.0,1.0
Image00908.tif,64035.0,31743.0,16022.0,8080.0,4137.0,2211.0,1134.0,566.0,319.0,178.0,109.0,73.0,1.0
Image00049.tif,63491.0,32033.0,16006.0,8063.0,4110.0,2170.0,1093.0,579.0,336.0,184.0,101.0,55.0,1.0
Image00713.tif,63047.0,31643.0,16011.0,8203.0,4273.0,2259.0,1174.0,605.0,299.0,185.0,115.0,43.0,1.0
Image00075.tif,64114.0,32621.0,16286.0,8235.0,4131.0,2147.0,1046.0,552.0,307.0,128.0,73.0,30.0,1.0
Image00061.tif,59752.0,30572.0,15481.0,7936.0,4399.0,2285.0,1312.0,721.0,411.0,226.0,149.0,88.0,1.0
Image00707.tif,63815.0,32153.0,16284.0,8228.0,4193.0,2222.0,1051.0,572.0,265.0,162.0,84.0,49.0,1.0
Image00698.tif,65074.0,32550.0,16340.0,8224.0,4124.0,2053.0,1012.0,512.0,277.0,134.0,75.0,46.0,1.0
Image00840.tif,64494.0,32091.0,16042.0,8034.0,4246.0,2176.0,1112.0,573.0,295.0,157.0,95.0,56.0,1.0
Image00854.tif,61177.0,30360.0,15238.0,8107.0,4051.0,2187.0,1223.0,693.0,418.0,237.0,132.0,96.0,1.0
Image00868.tif,64386.0,32602.0,16093.0,8140.0,4010.0,1996.0,1051.0,491.0,282.0,156.0,91.0,61.0,1.0
Image00883.tif,65269.0,32706.0,16397.0,8281.0,4034.0,2025.0,1047.0,509.0,261.0,140.0,76.0,28.0,1.0
Image00129.tif,56432.0,28359.0,14597.0,7569.0,4160.0,2485.0,1443.0,918.0,624.0,413.0,251.0,195.0,1.0
Image00897.tif,65459.0,32525.0,16283.0,8214.0,4112.0,2070.0,1014.0,539.0,276.0,124.0,77.0,30.0,1.0
Image00667.tif,59708.0,29808.0,14811.0,7539.0,3908.0,1899.0,994.0,571.0,282.0,127.0,76.0,38.0,1.0
Image00101.tif,63669.0,32362.0,16288.0,8164.0,4185.0,2141.0,1108.0,548.0,304.0,141.0,85.0,43.0,1.0
Image00115.tif,64440.0,32509.0,16332.0,8173.0,4063.0,2120.0,1098.0,554.0,286.0,144.0,72.0,43.0,1.0
Image00673.tif,59223.0,29609.0,15180.0,8009.0,4326.0,2429.0,1382.0,765.0,490.0,308.0,193.0,109.0,1.0
Image00459.tif,65499.0,32659.0,16288.0,8177.0,4169.0,1999.0,1051.0,542.0,245.0,143.0,74.0,26.0,1.0
Image00303.tif,63555.0,31902.0,16058.0,8329.0,4185.0,2126.0,1106.0,598.0,312.0,170.0,89.0,53.0,1.0
Image00465.tif,62574.0,31670.0,16139.0,8261.0,4307.0,2248.0,1159.0,601.0,340.0,150.0,72.0,49.0,1.0
Image00471.tif,60285.0,30307.0,15485.0,8021.0,4205.0,2268.0,1316.0,782.0,403.0,299.0,166.0,91.0,1.0
Image00317.tif,62761.0,31883.0,16082.0,8301.0,4367.0,2088.0,1189.0,587.0,311.0,173.0,90.0,46.0,1.0
Image00467.tif,65385.0,32788.0,16484.0,8089.0,4031.0,2121.0,1026.0,541.0,234.0,130.0,54.0,38.0,1.0
Image00301.tif,63796.0,32275.0,16026.0,8195.0,4147.0,2235.0,1066.0,576.0,316.0,143.0,94.0,55.0,1.0
Image00315.tif,64337.0,32260.0,16118.0,8258.0,4117.0,2194.0,1052.0,569.0,305.0,169.0,63.0,31.0,1.0
Image00473.tif,64137.0,32036.0,15924.0,8225.0,4181.0,2080.0,1132.0,609.0,322.0,152.0,103.0,52.0,1.0
Image00329.tif,64600.0,32166.0,16402.0,8211.0,4116.0,2119.0,1045.0,594.0,280.0,129.0,81.0,45.0,1.0
Image00498.tif,59593.0,29790.0,15376.0,7934.0,4293.0,2371.0,1330.0,760.0,479.0,268.0,185.0,110.0,1.0
Image00103.tif,64013.0,32334.0,16297.0,8307.0,4067.0,2188.0,1096.0,522.0,282.0,152.0,83.0,43.0,1.0
Image00665.tif,60610.0,31514.0,16333.0,8297.0,4411.0,2236.0,1247.0,653.0,332.0,160.0,89.0,37.0,1.0
Image00671.tif,61431.0,30601.0,16027.0,8388.0,4341.0,2305.0,1268.0,647.0,373.0,211.0,98.0,60.0,1.0
