image_name,sl_1,sl_2,sl_3,sl_4,sl_5,sl_6,sl_7,sl_8,sl_9,sl_10,sl_11,sl_12,target
Image00954.tif,51577.0,25160.0,13099.0,7193.0,4088.0,2436.0,1559.0,1043.0,707.0,494.0,352.0,282.0,1.0
Image00968.tif,40024.0,18985.0,10208.0,6113.0,3989.0,2736.0,1989.0,1449.0,1016.0,712.0,643.0,474.0,1.0
Image00983.tif,63746.0,31615.0,15701.0,7811.0,4057.0,1887.0,1031.0,503.0,242.0,135.0,66.0,39.0,1.0
Image00997.tif,59999.0,29502.0,14743.0,7493.0,3786.0,1877.0,1034.0,520.0,278.0,178.0,81.0,48.0,1.0
Image00029.tif,56246.0,28159.0,14614.0,7872.0,4351.0,2495.0,1524.0,916.0,507.0,351.0,237.0,144.0,1.0
Image00001.tif,58237.0,28417.0,14569.0,7679.0,4237.0,2430.0,1339.0,829.0,559.0,332.0,243.0,175.0,1.0
Image00767.tif,59625.0,30055.0,14977.0,7481.0,3719.0,1885.0,1002.0,492.0,225.0,127.0,58.0,30.0,1.0
Image00773.tif,63885.0,31971.0,15877.0,8159.0,4151.0,2139.0,1139.0,621.0,341.0,185.0,98.0,60.0,1.0
Image00015.tif,54390.0,26636.0,13723.0,7266.0,4176.0,2353.0,1461.0,909.0,614.0,405.0,297.0,216.0,1.0
Image00834.tif,60350.0,29036.0,15004.0,7647.0,4031.0,2212.0,1265.0,754.0,427.0,301.0,182.0,139.0,1.0
Image00820.tif,61199.0,30436.0,15754.0,8246.0,4337.0,2324.0,1247.0,653.0,369.0,214.0,143.0,78.0,1.0
Image00808.tif,58813.0,28788.0,14463.0,7486.0,3884.0,2083.0,1233.0,712.0,454.0,295.0,215.0,156.0,1.0
Image00149.tif,63346.0,32087.0,16382.0,8094.0,4116.0,2200.0,1114.0,551.0,313.0,175.0,76.0,51.0,1.0
Image00175.tif,55975.0,28245.0,14780.0,7970.0,4331.0,2457.0,1428.0,886.0,561.0,347.0,253.0,182.0,1.0
Image00613.tif,62224.0,31351.0,15962.0,7967.0,4237.0,2167.0,1167.0,623.0,367.0,200.0,125.0,76.0,1.0
Image00607.tif,55228.0,27113.0,13946.0,7525.0,4172.0,2456.0,1535.0,906.0,607.0,437.0,283.0,227.0,1.0
Image00161.tif,56318.0,28690.0,14672.0,7932.0,4441.0,2554.0,1459.0,865.0,536.0,341.0,203.0,132.0,1.0
Image00388.tif,65502.0,32210.0,16068.0,8344.0,4080.0,2129.0,1076.0,505.0,300.0,147.0,73.0,37.0,1.0
Image00439.tif,55069.0,27802.0,14572.0,7722.0,4202.0,2501.0,1494.0,943.0,548.0,397.0,276.0,187.0,1.0
Image00411.tif,65041.0,33006.0,16375.0,8153.0,4065.0,2083.0,1056.0,512.0,245.0,132.0,59.0,33.0,1.0
Image00377.tif,64535.0,32283.0,16191.0,8221.0,4226.0,2113.0,1088.0,537.0,279.0,150.0,80.0,38.0,1.0
Image00363.tif,65541.0,32800.0,16258.0,8220.0,4125.0,2028.0,1004.0,557.0,269.0,125.0,56.0,28.0,1.0
Image00405.tif,60433.0,30511.0,15594.0,8011.0,4334.0,2270.0,1269.0,719.0,383.0,238.0,154.0,87.0,1.0
Image00338.tif,55456.0,27462.0,14204.0,7670.0,4170.0,2402.0,1429.0,849.0,579.0,377.0,289.0,194.0,1.0
Image00304.tif,57187.0,28865.0,14998.0,7535.0,3922.0,2065.0,1083.0,650.0,368.0,202.0,145.0,84.0,1.0
Image00462.tif,61557.0,31519.0,15867.0,8320.0,4310.0,2204.0,1202.0,692.0,358.0,182.0,85.0,57.0,1.0
Image00476.tif,52796.0,25425.0,12979.0,6986.0,4048.0,2476.0,1509.0,976.0,689.0,498.0,365.0,280.0,1.0
Image00310.tif,56580.0,28629.0,14612.0,7736.0,4216.0,2348.0,1363.0,824.0,541.0,401.0,251.0,200.0,1.0
Image00489.tif,60424.0,30463.0,15360.0,7980.0,4208.0,2319.0,1238.0,734.0,429.0,237.0,158.0,99.0,1.0
Image00884.tif,57977.0,28683.0,14421.0,7488.0,3976.0,2260.0,1288.0,756.0,461.0,336.0,262.0,168.0,1.0
Image00648.tif,42816.0,24318.0,12815.0,7543.0,4513.0,2767.0,1826.0,1151.0,807.0,584.0,418.0,320.0,1.0
Image00890.tif,61195.0,29331.0,14761.0,7791.0,4093.0,2260.0,1338.0,762.0,527.0,324.0,205.0,148.0,1.0
Image00660.tif,59179.0,29372.0,15056.0,7684.0,4118.0,2216.0,1287.0,778.0,496.0,278.0,184.0,144.0,1.0
Image00106.tif,56802.0,29064.0,14577.0,8008.0,4329.0,2479.0,1400.0,790.0,535.0,362.0,232.0,152.0,1.0
Image00112.tif,53833.0,27010.0,14270.0,8004.0,4417.0,2687.0,1577.0,1027.0,636.0,385.0,277.0,178.0,1.0
Image00674.tif,57514.0,28897.0,14718.0,7920.0,4364.0,2468.0,1427.0,849.0,515.0,307.0,210.0,150.0,1.0
Image00847.tif,46739.0,22818.0,11655.0,6275.0,3498.0,2076.0,1230.0,803.0,514.0,382.0,268.0,186.0,1.0
Image00853.tif,56931.0,29508.0,15118.0,8087.0,4418.0,2420.0,1450.0,814.0,472.0,296.0,170.0,148.0,1.0
Image00728.tif,58060.0,29688.0,15210.0,8139.0,4310.0,2391.0,1358.0,810.0,455.0,293.0,158.0,129.0,1.0
Image00714.tif,63925.0,30593.0,15604.0,7876.0,4119.0,2227.0,1159.0,656.0,371.0,227.0,139.0,98.0,1.0
Image00072.tif,52826.0,27139.0,13731.0,7374.0,3835.0,2053.0,1201.0,701.0,402.0,256.0,178.0,115.0,1.0
Image00066.tif,61410.0,31213.0,16192.0,8375.0,4272.0,2212.0,1181.0,648.0,350.0,209.0,101.0,60.0,1.0
Image00700.tif,64720.0,32238.0,15966.0,8091.0,4099.0,2123.0,1076.0,487.0,227.0,144.0,74.0,34.0,1.0
Image00933.tif,63996.0,31506.0,15611.0,7954.0,4171.0,2119.0,1189.0,626.0,344.0,218.0,103.0,68.0,1.0
Image00099.tif,62802.0,31421.0,15905.0,8275.0,4268.0,2191.0,1140.0,637.0,337.0,185.0,117.0,50.0,1.0
Image00927.tif,62586.0,29950.0,15095.0,7640.0,4165.0,2167.0,1239.0,766.0,458.0,272.0,197.0,123.0,1.0
Image00258.tif,63751.0,31841.0,16290.0,8196.0,4076.0,2168.0,1082.0,527.0,334.0,162.0,110.0,44.0,1.0
Image00270.tif,63408.0,31426.0,15950.0,8013.0,4111.0,2198.0,1117.0,595.0,334.0,193.0,120.0,75.0,1.0
Image00516.tif,58298.0,29023.0,14862.0,7940.0,4191.0,2346.0,1349.0,842.0,494.0,328.0,213.0,165.0,1.0
Image00502.tif,65692.0,32563.0,16323.0,8243.0,4190.0,2052.0,1022.0,476.0,251.0,138.0,72.0,32.0,1.0
Image00264.tif,63255.0,31948.0,16079.0,8041.0,4140.0,2120.0,1176.0,624.0,318.0,174.0,90.0,65.0,1.0
Image00503.tif,65480.0,32461.0,16473.0,8148.0,4079.0,2075.0,1052.0,493.0,282.0,134.0,70.0,33.0,1.0
Image00265.tif,61756.0,30206.0,15030.0,7746.0,4204.0,2200.0,1253.0,740.0,438.0,266.0,206.0,101.0,1.0
Image00271.tif,65090.0,33028.0,16481.0,8156.0,4149.0,2054.0,962.0,495.0,244.0,138.0,70.0,35.0,1.0
Image00517.tif,52664.0,26501.0,13721.0,7299.0,4027.0,2430.0,1535.0,914.0,604.0,388.0,234.0,177.0,1.0
Image00259.tif,65169.0,32717.0,16410.0,8263.0,4100.0,2038.0,1038.0,500.0,252.0,130.0,80.0,31.0,1.0
Image00098.tif,65416.0,32292.0,16291.0,8130.0,4077.0,2183.0,967.0,530.0,288.0,147.0,82.0,37.0,1.0
Image00926.tif,58920.0,29369.0,14881.0,7636.0,3950.0,2060.0,1122.0,546.0,310.0,181.0,120.0,69.0,1.0
Image00932.tif,66051.0,32603.0,16444.0,8050.0,4095.0,2071.0,1041.0,497.0,255.0,133.0,68.0,29.0,1.0
Image00067.tif,57775.0,30066.0,15518.0,8262.0,4480.0,2414.0,1323.0,739.0,410.0,278.0,151.0,89.0,1.0
Image00701.tif,65108.0,32412.0,16376.0,8101.0,4002.0,2042.0,953.0,522.0,271.0,149.0,78.0,42.0,1.0
Image00715.tif,65196.0,32288.0,16416.0,8248.0,4127.0,2050.0,1046.0,471.0,259.0,145.0,57.0,39.0,1.0
Image00073.tif,61016.0,30606.0,15700.0,8124.0,4088.0,2224.0,1231.0,671.0,361.0,201.0,150.0,72.0,1.0
Image00729.tif,58478.0,29253.0,14699.0,7191.0,3590.0,1713.0,934.0,392.0,246.0,135.0,73.0,20.0,1.0
Image00852.tif,65249.0,32899.0,16097.0,8183.0,4095.0,2121.0,1015.0,525.0,277.0,142.0,65.0,37.0,1.0
Image00846.tif,62544.0,31356.0,15639.0,7924.0,4039.0,2096.0,1110.0,630.0,355.0,208.0,113.0,86.0,1.0
Image00113.tif,64870.0,32555.0,16485.0,8124.0,4164.0,2059.0,1068.0,531.0,245.0,144.0,71.0,39.0,1.0
Image00675.tif,61847.0,31921.0,16412.0,8239.0,4214.0,2237.0,1178.0,602.0,315.0,167.0,104.0,35.0,1.0
Image00661.tif,62937.0,32049.0,16277.0,8459.0,4131.0,2192.0,1110.0,569.0,303.0,145.0,80.0,53.0,1.0
Image00107.tif,59880.0,30511.0,15420.0,8072.0,4175.0,2366.0,1290.0,752.0,397.0,263.0,166.0,98.0,1.0
Image00891.tif,65171.0,32581.0,16474.0,8078.0,4211.0,2089.0,988.0,525.0,288.0,122.0,66.0,28.0,1.0
Image00649.tif,55662.0,27560.0,13930.0,7510.0,4272.0,2462.0,1454.0,928.0,583.0,422.0,294.0,212.0,1.0
Image00885.tif,50930.0,24333.0,12110.0,6753.0,3858.0,2373.0,1587.0,1064.0,779.0,557.0,398.0,281.0,1.0
Image00488.tif,59500.0,29995.0,15261.0,7916.0,4309.0,2312.0,1351.0,777.0,439.0,272.0,164.0,118.0,1.0
Image00477.tif,64347.0,32311.0,16275.0,8377.0,4151.0,2105.0,1083.0,553.0,264.0,117.0,80.0,33.0,1.0
Image00311.tif,63827.0,32086.0,16039.0,8281.0,4235.0,2133.0,1109.0,569.0,287.0,159.0,85.0,43.0,1.0
Image00305.tif,54877.0,28091.0,14724.0,8190.0,4532.0,2622.0,1511.0,890.0,540.0,354.0,242.0,171.0,1.0
Image00463.tif,63016.0,31351.0,15674.0,8117.0,4169.0,2256.0,1170.0,650.0,336.0,219.0,104.0,85.0,1.0
Image00339.tif,64660.0,32766.0,16469.0,8099.0,4170.0,2127.0,999.0,508.0,286.0,111.0,70.0,42.0,1.0
Image00449.tif,50110.0,25164.0,13381.0,7622.0,4445.0,2782.0,1692.0,1147.0,740.0,513.0,358.0,259.0,1.0
Image00313.tif,65184.0,32738.0,16459.0,7992.0,4038.0,2088.0,1077.0,561.0,262.0,139.0,69.0,27.0,1.0
Image00475.tif,65147.0,32742.0,16326.0,8215.0,4119.0,2050.0,1020.0,524.0,272.0,117.0,83.0,34.0,1.0
Image00461.tif,65069.0,32648.0,16294.0,8124.0,4255.0,2006.0,1067.0,536.0,275.0,131.0,63.0,40.0,1.0
Image00307.tif,61268.0,31247.0,16043.0,8223.0,4368.0,2273.0,1184.0,684.0,343.0,193.0,127.0,58.0,1.0
Image00893.tif,64794.0,33053.0,16204.0,8171.0,4179.0,2086.0,1023.0,521.0,270.0,116.0,58.0,36.0,1.0
Image00139.tif,65200.0,32680.0,16200.0,8239.0,4196.0,2096.0,1057.0,506.0,245.0,115.0,64.0,34.0,1.0
Image00887.tif,59014.0,29428.0,14818.0,7458.0,3676.0,1858.0,935.0,513.0,228.0,111.0,65.0,32.0,1.0
Image00677.tif,58243.0,29593.0,15090.0,8021.0,4210.0,2336.0,1312.0,816.0,444.0,335.0,206.0,135.0,1.0
Image00111.tif,57566.0,28932.0,15299.0,8028.0,4359.0,2444.0,1386.0,881.0,507.0,313.0,207.0,140.0,1.0
Image00105.tif,63318.0,32182.0,16247.0,8171.0,4233.0,2209.0,1086.0,579.0,281.0,178.0,71.0,45.0,1.0
Image00663.tif,56426.0,26847.0,13254.0,7356.0,4390.0,2482.0,1606.0,1050.0,666.0,479.0,329.0,213.0,1.0
Image00850.tif,53976.0,23812.0,12009.0,7013.0,4155.0,2723.0,1867.0,1263.0,792.0,684.0,404.0,307.0,1.0
Image00688.tif,64396.0,31967.0,16416.0,8322.0,4210.0,2118.0,1117.0,541.0,280.0,122.0,64.0,38.0,1.0
Image00844.tif,60290.0,31319.0,16177.0,8309.0,4404.0,2277.0,1254.0,628.0,355.0,203.0,109.0,55.0,1.0
Image00878.tif,49406.0,24557.0,12724.0,7125.0,4360.0,2593.0,1860.0,1187.0,852.0,572.0,406.0,325.0,1.0
Image00059.tif,62939.0,31945.0,16198.0,8200.0,4098.0,2120.0,1107.0,610.0,277.0,202.0,96.0,51.0,1.0
Image00703.tif,62623.0,31801.0,15840.0,8121.0,4152.0,2151.0,1160.0,648.0,341.0,173.0,113.0,64.0,1.0
Image00065.tif,61892.0,30746.0,15689.0,8060.0,4157.0,2206.0,1279.0,670.0,393.0,229.0,147.0,75.0,1.0
Image00071.tif,54517.0,27015.0,14163.0,7944.0,4615.0,2717.0,1646.0,1065.0,652.0,391.0,229.0,151.0,1.0
Image00717.tif,64551.0,32472.0,16048.0,8081.0,4055.0,2040.0,988.0,501.0,254.0,143.0,66.0,32.0,1.0
Image00924.tif,47298.0,23051.0,12750.0,7766.0,4650.0,3121.0,1971.0,1362.0,885.0,613.0,397.0,278.0,1.0
Image00930.tif,48704.0,24403.0,13008.0,7039.0,3778.0,2053.0,1306.0,723.0,437.0,277.0,161.0,123.0,1.0
Image00918.tif,46431.0,23045.0,12636.0,7172.0,4241.0,2695.0,1732.0,1040.0,712.0,510.0,358.0,232.0,1.0
Image00529.tif,64699.0,32892.0,16294.0,8142.0,4155.0,2078.0,1054.0,527.0,243.0,137.0,71.0,37.0,1.0
Image00267.tif,59170.0,30633.0,15647.0,8125.0,4324.0,2419.0,1292.0,776.0,434.0,252.0,146.0,78.0,1.0
Image00501.tif,54685.0,27545.0,13916.0,7417.0,4094.0,2506.0,1508.0,973.0,558.0,432.0,285.0,223.0,1.0
Image00515.tif,62606.0,32123.0,16238.0,8136.0,4364.0,2182.0,1121.0,586.0,306.0,174.0,76.0,39.0,1.0
Image00273.tif,64983.0,32430.0,16445.0,8085.0,4189.0,2123.0,1045.0,533.0,260.0,157.0,61.0,25.0,1.0
Image00298.tif,56611.0,28579.0,14550.0,7524.0,3963.0,2026.0,1121.0,633.0,336.0,215.0,150.0,88.0,1.0
Image00299.tif,56668.0,28901.0,14952.0,7844.0,4257.0,2481.0,1424.0,853.0,524.0,347.0,224.0,160.0,1.0
Image00514.tif,57685.0,28912.0,15379.0,8088.0,4480.0,2587.0,1393.0,842.0,486.0,313.0,171.0,110.0,1.0
Image00272.tif,61791.0,31206.0,15782.0,8070.0,4292.0,2309.0,1207.0,681.0,351.0,223.0,130.0,73.0,1.0
Image00266.tif,64456.0,32607.0,16268.0,8098.0,4095.0,1992.0,1038.0,498.0,252.0,133.0,53.0,36.0,1.0
Image00500.tif,64047.0,31683.0,16069.0,8041.0,4283.0,2113.0,1193.0,594.0,306.0,178.0,86.0,53.0,1.0
Image00528.tif,58379.0,29246.0,15104.0,7635.0,4160.0,2276.0,1316.0,772.0,479.0,315.0,227.0,158.0,1.0
Image00919.tif,65382.0,32715.0,16303.0,8085.0,4178.0,2079.0,1039.0,480.0,270.0,127.0,80.0,41.0,1.0
Image00931.tif,46380.0,22979.0,12795.0,7795.0,4584.0,2990.0,1982.0,1350.0,879.0,653.0,435.0,317.0,1.0
Image00925.tif,57591.0,28453.0,14055.0,7550.0,4110.0,2194.0,1327.0,862.0,561.0,377.0,303.0,200.0,1.0
Image00070.tif,62940.0,32029.0,16269.0,8419.0,4192.0,2262.0,1123.0,530.0,300.0,139.0,92.0,36.0,1.0
Image00716.tif,65667.0,32725.0,16522.0,8249.0,4073.0,1986.0,1000.0,535.0,229.0,142.0,58.0,28.0,1.0
Image00702.tif,56777.0,28357.0,13842.0,7135.0,3506.0,1787.0,910.0,443.0,245.0,123.0,52.0,29.0,1.0
Image00064.tif,54641.0,27214.0,14007.0,7573.0,4278.0,2560.0,1602.0,1077.0,636.0,450.0,294.0,215.0,1.0
Image00058.tif,50180.0,25030.0,13140.0,7008.0,4149.0,2487.0,1605.0,1035.0,737.0,534.0,399.0,301.0,1.0
Image00879.tif,61841.0,31201.0,15467.0,8049.0,4208.0,2252.0,1247.0,678.0,342.0,260.0,117.0,85.0,1.0
Image00845.tif,41750.0,20997.0,11091.0,6154.0,3493.0,2043.0,1332.0,825.0,539.0,391.0,253.0,179.0,1.0
Image00689.tif,56715.0,28003.0,14151.0,7129.0,3648.0,1840.0,979.0,470.0,271.0,128.0,75.0,42.0,1.0
Image00851.tif,63214.0,30720.0,15534.0,7982.0,4002.0,2267.0,1221.0,673.0,408.0,199.0,128.0,92.0,1.0
Image00104.tif,62078.0,31013.0,15638.0,8119.0,4244.0,2144.0,1271.0,668.0,367.0,223.0,119.0,81.0,1.0
Image00662.tif,59999.0,30744.0,16160.0,8349.0,4308.0,2347.0,1253.0,726.0,364.0,201.0,105.0,78.0,1.0
Image00676.tif,49866.0,24491.0,12773.0,7488.0,4512.0,2724.0,1793.0,1196.0,872.0,585.0,370.0,295.0,1.0
Image00110.tif,60573.0,30572.0,15467.0,8087.0,4293.0,2295.0,1232.0,741.0,410.0,273.0,147.0,92.0,1.0
Image00138.tif,64800.0,32771.0,16188.0,8236.0,4177.0,2060.0,1050.0,524.0,258.0,134.0,69.0,36.0,1.0
Image00886.tif,53508.0,26856.0,13839.0,7456.0,4105.0,2369.0,1291.0,848.0,574.0,366.0,287.0,193.0,1.0
Image00892.tif,54087.0,26201.0,13214.0,6889.0,3675.0,2041.0,1165.0,714.0,550.0,331.0,209.0,188.0,1.0
Image00460.tif,65327.0,32528.0,16270.0,8236.0,4181.0,2116.0,993.0,510.0,252.0,133.0,72.0,39.0,1.0
Image00306.tif,65144.0,33134.0,16298.0,8089.0,4115.0,1986.0,1040.0,534.0,254.0,149.0,75.0,33.0,1.0
Image00312.tif,61855.0,31644.0,16159.0,8361.0,4287.0,2194.0,1185.0,612.0,333.0,165.0,104.0,66.0,1.0
Image00474.tif,50341.0,25687.0,12838.0,6741.0,3615.0,2088.0,1093.0,642.0,417.0,234.0,157.0,98.0,1.0
Image00448.tif,65484.0,32749.0,16382.0,8156.0,4030.0,2052.0,1084.0,501.0,262.0,138.0,61.0,28.0,1.0
Image00470.tif,65170.0,32802.0,16287.0,8079.0,4111.0,2106.0,1011.0,543.0,292.0,130.0,71.0,25.0,1.0
Image00316.tif,58062.0,29009.0,14680.0,7969.0,4213.0,2383.0,1361.0,848.0,495.0,322.0,230.0,159.0,1.0
Image00302.tif,58286.0,29788.0,15387.0,8355.0,4464.0,2389.0,1398.0,763.0,472.0,248.0,166.0,98.0,1.0
Image00464.tif,65376.0,32668.0,16258.0,8276.0,4073.0,2046.0,1022.0,537.0,270.0,133.0,80.0,34.0,1.0
Image00458.tif,57155.0,28968.0,14696.0,7743.0,4252.0,2405.0,1388.0,867.0,528.0,356.0,249.0,143.0,1.0
Image00114.tif,62855.0,31676.0,16010.0,8079.0,4301.0,2233.0,1193.0,602.0,322.0,182.0,78.0,65.0,1.0
Image00672.tif,63367.0,31999.0,16129.0,8061.0,4227.0,2214.0,1136.0,605.0,308.0,161.0,81.0,54.0,1.0
Image00666.tif,56544.0,28628.0,14573.0,7831.0,4267.0,2375.0,1428.0,853.0,558.0,381.0,252.0,171.0,1.0
Image00100.tif,60420.0,30757.0,16026.0,8262.0,4289.0,2291.0,1225.0,675.0,376.0,218.0,143.0,81.0,1.0
Image00128.tif,57433.0,29091.0,14440.0,7712.0,4185.0,2363.0,1354.0,858.0,544.0,348.0,225.0,158.0,1.0
Image00896.tif,65209.0,32807.0,16422.0,8224.0,4026.0,2082.0,1029.0,520.0,250.0,139.0,68.0,37.0,1.0
Image00882.tif,62793.0,30922.0,15461.0,7832.0,4021.0,2220.0,1213.0,642.0,421.0,248.0,140.0,93.0,1.0
Image00869.tif,65762.0,32871.0,16323.0,8138.0,4042.0,2027.0,1020.0,525.0,271.0,138.0,68.0,33.0,1.0
Image00855.tif,64647.0,32828.0,16235.0,8269.0,4113.0,2135.0,1051.0,523.0,266.0,108.0,69.0,41.0,1.0
Image00841.tif,57157.0,29950.0,15522.0,8329.0,4529.0,2451.0,1368.0,830.0,460.0,267.0,148.0,102.0,1.0
Image00699.tif,63115.0,31664.0,15932.0,8245.0,4066.0,2109.0,1071.0,534.0,310.0,165.0,101.0,55.0,1.0
Image00060.tif,55267.0,27298.0,13630.0,7162.0,3810.0,2145.0,1262.0,746.0,490.0,313.0,232.0,202.0,1.0
Image00706.tif,51393.0,24876.0,12660.0,6978.0,4030.0,2511.0,1562.0,1013.0,722.0,538.0,391.0,258.0,1.0
Image00712.tif,57753.0,28654.0,14721.0,7669.0,4132.0,2355.0,1347.0,808.0,548.0,384.0,252.0,182.0,1.0
Image00074.tif,59550.0,30557.0,15538.0,8375.0,4329.0,2324.0,1241.0,714.0,402.0,229.0,144.0,72.0,1.0
Image00048.tif,64781.0,32317.0,16364.0,8215.0,4259.0,2072.0,1094.0,529.0,253.0,129.0,71.0,29.0,1.0
Image00909.tif,64521.0,32800.0,16232.0,8210.0,4172.0,2038.0,1113.0,494.0,279.0,140.0,70.0,36.0,1.0
Image00921.tif,54479.0,26253.0,14045.0,7711.0,4414.0,2586.0,1610.0,1067.0,693.0,480.0,300.0,203.0,1.0
Image00935.tif,64646.0,32463.0,16101.0,8039.0,4036.0,2085.0,1078.0,532.0,294.0,161.0,90.0,50.0,1.0
Image00504.tif,48559.0,24604.0,12827.0,7316.0,4386.0,2743.0,1815.0,1212.0,795.0,601.0,410.0,303.0,1.0
Image00262.tif,65509.0,32678.0,16357.0,8126.0,4081.0,2083.0,1044.0,499.0,294.0,136.0,61.0,33.0,1.0
Image00276.tif,61168.0,31186.0,15930.0,8233.0,4202.0,2244.0,1218.0,694.0,352.0,212.0,110.0,74.0,1.0
Image00510.tif,64161.0,32638.0,16153.0,8305.0,4158.0,2079.0,1055.0,587.0,273.0,140.0,61.0,48.0,1.0
Image00538.tif,64708.0,32683.0,16352.0,8166.0,4094.0,2111.0,1090.0,495.0,292.0,127.0,60.0,42.0,1.0
Image00289.tif,64044.0,32356.0,16490.0,8155.0,4197.0,2143.0,1080.0,538.0,276.0,141.0,65.0,35.0,1.0
Image00288.tif,64852.0,32607.0,16472.0,8305.0,4211.0,2042.0,978.0,518.0,245.0,129.0,70.0,35.0,1.0
Image00539.tif,59551.0,30336.0,16060.0,8290.0,4383.0,2371.0,1263.0,697.0,395.0,223.0,133.0,73.0,1.0
Image00277.tif,57132.0,28847.0,15032.0,8092.0,4370.0,2444.0,1352.0,816.0,520.0,303.0,224.0,145.0,1.0
Image00511.tif,57873.0,28671.0,14641.0,7627.0,4087.0,2196.0,1298.0,801.0,481.0,338.0,243.0,186.0,1.0
Image00505.tif,59223.0,29820.0,14966.0,7559.0,4205.0,2297.0,1281.0,752.0,494.0,316.0,177.0,157.0,1.0
Image00263.tif,65166.0,32442.0,16376.0,8045.0,4140.0,1974.0,992.0,477.0,262.0,129.0,67.0,37.0,1.0
Image00934.tif,63693.0,31794.0,15821.0,7877.0,4017.0,2203.0,1071.0,626.0,368.0,204.0,126.0,75.0,1.0
Image00920.tif,55073.0,27034.0,14085.0,7564.0,4257.0,2436.0,1543.0,926.0,626.0,410.0,281.0,215.0,1.0
Image00908.tif,61334.0,30341.0,15759.0,7969.0,4133.0,2290.0,1246.0,648.0,403.0,229.0,168.0,106.0,1.0
Image00049.tif,61416.0,31002.0,15524.0,8185.0,4228.0,2257.0,1187.0,653.0,364.0,194.0,128.0,82.0,1.0
Image00713.tif,58549.0,30035.0,15587.0,8207.0,4492.0,2482.0,1376.0,699.0,461.0,264.0,166.0,85.0,1.0
Image00075.tif,64010.0,32385.0,16223.0,8269.0,4168.0,2152.0,1094.0,554.0,300.0,132.0,80.0,33.0,1.0
Image00061.tif,57076.0,29365.0,14979.0,7843.0,4420.0,2418.0,1396.0,820.0,487.0,283.0,202.0,124.0,1.0
Image00707.tif,59938.0,30042.0,15261.0,8139.0,4369.0,2357.0,1319.0,737.0,485.0,245.0,163.0,101.0,1.0
Image00698.tif,65024.0,32568.0,16288.0,8186.0,4098.0,2050.0,1013.0,505.0,292.0,125.0,78.0,46.0,1.0
Image00840.tif,60979.0,30346.0,15552.0,7963.0,4394.0,2325.0,1267.0,732.0,383.0,223.0,154.0,90.0,1.0
Image00854.tif,58233.0,28647.0,14450.0,7665.0,3918.0,2227.0,1307.0,776.0,522.0,289.0,198.0,146.0,1.0
Image00868.tif,63424.0,32112.0,15692.0,8018.0,4035.0,2052.0,1066.0,553.0,323.0,197.0,90.0,75.0,1.0
Image00883.tif,63768.0,31007.0,15532.0,8056.0,4016.0,2170.0,1146.0,653.0,358.0,231.0,146.0,73.0,1.0
Image00129.tif,48630.0,24082.0,12413.0,6807.0,4094.0,2564.0,1659.0,1213.0,801.0,618.0,420.0,342.0,1.0
Image00897.tif,62882.0,30731.0,15724.0,8070.0,4274.0,2264.0,1217.0,669.0,388.0,214.0,124.0,74.0,1.0
Image00667.tif,58850.0,29784.0,14705.0,7575.0,3818.0,1962.0,1015.0,553.0,316.0,152.0,80.0,50.0,1.0
Image00101.tif,62369.0,31828.0,16165.0,8159.0,4282.0,2253.0,1145.0,625.0,332.0,153.0,98.0,59.0,1.0
Image00115.tif,63865.0,32289.0,16220.0,8166.0,4091.0,2128.0,1134.0,596.0,307.0,158.0,82.0,46.0,1.0
Image00673.tif,52944.0,26104.0,13696.0,7533.0,4178.0,2572.0,1598.0,1028.0,686.0,495.0,332.0,227.0,1.0
Image00459.tif,65407.0,32730.0,16347.0,8090.0,4064.0,2155.0,1043.0,520.0,255.0,120.0,59.0,37.0,1.0
Image00303.tif,60598.0,30647.0,15712.0,8287.0,4294.0,2329.0,1194.0,711.0,428.0,208.0,152.0,67.0,1.0
Image00465.tif,58578.0,30099.0,15783.0,8419.0,4496.0,2399.0,1326.0,746.0,420.0,250.0,114.0,88.0,1.0
Image00471.tif,55667.0,27740.0,14331.0,7573.0,4089.0,2409.0,1433.0,955.0,586.0,436.0,285.0,200.0,1.0
Image00317.tif,58622.0,30254.0,16036.0,8340.0,4497.0,2376.0,1326.0,776.0,413.0,222.0,120.0,75.0,1.0
Image00467.tif,65331.0,32793.0,16443.0,8115.0,4079.0,2060.0,1051.0,555.0,234.0,126.0,56.0,35.0,1.0
Image00301.tif,60907.0,31032.0,15956.0,8350.0,4257.0,2317.0,1188.0,668.0,374.0,221.0,119.0,63.0,1.0
Image00315.tif,61884.0,31074.0,15875.0,8188.0,4169.0,2314.0,1180.0,684.0,380.0,204.0,113.0,60.0,1.0
Image00473.tif,61477.0,31074.0,15642.0,8203.0,4227.0,2275.0,1250.0,692.0,371.0,199.0,133.0,87.0,1.0
Image00329.tif,63624.0,31758.0,16276.0,8187.0,4157.0,2178.0,1114.0,622.0,299.0,160.0,95.0,48.0,1.0
Image00498.tif,53849.0,26623.0,13778.0,7454.0,4205.0,2519.0,1499.0,969.0,653.0,485.0,294.0,238.0,1.0
Image00103.tif,61872.0,31511.0,16127.0,8251.0,4159.0,2235.0,1154.0,622.0,334.0,203.0,113.0,54.0,1.0
Image00665.tif,60133.0,31214.0,16188.0,8237.0,4468.0,2301.0,1286.0,672.0,361.0,171.0,102.0,47.0,1.0
